,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr_bpm,labelwalking,labelstanding,labelcycling,labelsitting,labeljogging,mag_x,mag_y,mag_z
2023-06-10 10:20:43.078849500,-0.3983803,0.9125377,0.08313281,-0.035747256,0.028076801,-0.003271333,112.8,0,1,0,0,0,-135.0111,4.548264,-212.99121
2023-06-10 10:20:44.078849500,-0.3937945,0.89983577,0.16850188,-0.0884708,-0.0157542,0.0047407737,112.6,0,1,0,0,0,-134.62444,3.6844852,-209.82637
2023-06-10 10:20:45.078849500,-0.3922949,0.88696045,0.23214035,-0.05888843,0.05261064,0.018152256,112.4,0,1,0,0,0,-133.27625,2.6286085,-206.17314
2023-06-10 10:20:46.078849500,-0.38728702,0.8805129,0.26613578,0.053248078,-0.17689294,-0.05094516,112.2,0,1,0,0,0,-133.52292,2.3506682,-205.56548
2023-06-10 10:20:47.078849500,-0.36349905,0.8857109,0.27021158,-0.013052822,0.093109556,0.02290947,112.0,0,1,0,0,0,-134.34515,2.8995714,-206.2585
2023-06-10 10:20:48.078849500,-0.3840213,0.88336444,0.26306334,0.00408747,-0.024019603,-0.008287877,111.4,0,1,0,0,0,-133.88478,2.9146748,-206.47432
2023-06-10 10:20:49.078849500,-0.38540325,0.88187927,0.2647272,0.023923373,-0.029454282,-0.017981177,110.8,0,1,0,0,0,-134.13046,2.8205962,-206.4153
2023-06-10 10:20:50.078849500,-0.36896676,0.88232285,0.27592853,-0.011996223,0.019386332,0.0058467197,110.2,0,1,0,0,0,-134.16264,2.727152,-206.61949
2023-06-10 10:20:51.078849500,-0.40937683,0.87294096,0.26366746,-0.12796037,0.25630406,0.085322134,109.6,0,1,0,0,0,-133.62204,1.4190733,-204.14484
2023-06-10 10:20:52.078849500,-0.3834486,0.8705253,0.2854383,0.25024778,-0.5666143,-0.24992763,109.0,0,1,0,0,0,-133.45409,1.8420912,-204.26198
2023-06-10 10:20:53.078849500,-0.316944,0.9216364,0.10213864,0.62933576,-0.6292004,0.16616918,109.0,0,1,0,0,0,-136.51602,7.50321,-211.6865
2023-06-10 10:20:54.078849500,-0.33372435,0.9321979,0.09075511,-0.27348775,-0.69677585,-0.020740582,109.22222222222223,0,1,0,0,0,-131.5219,12.641977,-211.8481
2023-06-10 10:20:55.078849500,-0.3021649,0.9278714,0.09778946,0.46696764,-0.1665697,0.13355607,109.44444444444444,0,1,0,0,0,-123.87121,10.377544,-201.97243
2023-06-10 10:20:56.078849500,-0.36918825,0.9235253,0.05939969,0.14880694,-0.5378298,-0.015896222,109.66666666666667,0,1,0,0,0,-123.66591,11.395374,-219.10013
2023-06-10 10:20:57.078849500,-0.30503553,0.9535202,-0.024105342,0.019145433,0.10017559,0.015199349,109.88888888888889,0,1,0,0,0,-119.59938,9.7261305,-222.62476
2023-06-10 10:20:58.078849500,-0.3005217,0.95019865,-0.01580429,-0.004529206,0.014821554,0.0017653748,110.11111111111111,0,1,0,0,0,-119.606285,9.617936,-222.32593
2023-06-10 10:20:59.078849500,-0.29192853,0.95384383,-0.012698549,0.00913319,0.0022358447,-0.0014947731,110.33333333333333,0,1,0,0,0,-119.32982,9.619911,-222.21317
2023-06-10 10:21:00.078849500,-0.29574245,0.95180994,-0.009197813,0.0064388025,0.00082235725,-0.001460187,110.55555555555556,0,1,0,0,0,-119.26538,9.467913,-222.25124
2023-06-10 10:21:01.078849500,-0.29553252,0.952845,-0.019504394,0.010548962,-0.0012136984,-0.0015486655,110.77777777777777,0,1,0,0,0,-119.28684,9.297491,-222.7138
2023-06-10 10:21:02.078849500,-0.29407662,0.9529354,-0.017051004,-0.003929104,0.018447483,0.0010544073,111.0,0,1,0,0,0,-119.24645,9.311196,-222.2733
2023-06-10 10:21:03.078849500,-0.29075068,0.95399415,-0.0032684635,-0.013069517,0.005004093,0.0016880083,109.4,0,1,0,0,0,-118.984566,9.458176,-221.68451
2023-06-10 10:21:04.078849500,-0.28738692,0.9550165,0.009413757,-0.009822664,-0.0002475959,0.0008537315,107.8,0,1,0,0,0,-118.79881,9.585384,-221.13493
2023-06-10 10:21:05.078849500,-0.2885796,0.95387363,0.018255368,0.021340331,0.0008513301,-0.009289548,106.2,0,1,0,0,0,-119.08457,9.689428,-221.30109
2023-06-10 10:21:06.078849500,-0.29768294,0.95277125,-0.0063752453,0.021706715,0.007435427,-0.0026562125,104.6,0,1,0,0,0,-119.470314,9.413452,-221.9459
2023-06-10 10:21:07.078849500,-0.2938855,0.95250726,-0.015024821,0.0046633994,0.0039029566,0.0031975256,103.0,0,1,0,0,0,-119.2203,9.517801,-222.32329
2023-06-10 10:21:08.078849500,-0.29100677,0.9538011,-0.011071625,0.0041584806,-0.0006003324,-0.0008239794,103.0,0,1,0,0,0,-119.27279,9.601595,-221.91425
2023-06-10 10:21:09.078849500,-0.29066268,0.95421964,-0.014042402,0.00667556,0.009147926,0.00050594413,103.0,0,1,0,0,0,-119.14048,9.475461,-221.95181
2023-06-10 10:21:10.078849500,-0.29072586,0.9536091,-0.013886268,0.008491398,0.006600717,-0.003210013,102.5,0,1,0,0,0,-119.20911,9.382061,-221.96272
2023-06-10 10:21:11.078849500,-0.29200333,0.95366514,-0.022614442,0.008977955,0.009468102,-0.0006717371,102.0,0,1,0,0,0,-119.10905,9.242949,-222.21013
2023-06-10 10:21:12.078849500,-0.29079384,0.9533665,-0.02426394,0.0108538205,0.0026208437,-0.00220906,101.5,0,1,0,0,0,-119.11748,9.306176,-222.1795
2023-06-10 10:21:13.078849500,-0.28672913,0.9553594,-0.02763228,0.007465077,-0.016970687,0.016311584,101.0,0,1,0,0,0,-118.98939,9.205676,-222.42555
2023-06-10 10:21:14.078849500,-0.27258912,0.95897764,-0.0233696,0.00044180776,0.035624273,-0.0071944525,100.5,0,1,0,0,0,-118.80071,9.257968,-222.17189
2023-06-10 10:21:15.078849500,-0.2860414,0.9575582,-0.03442953,0.00030981156,-0.012704043,-0.005613658,100.0,0,1,0,0,0,-118.818275,9.000357,-222.39754
2023-06-10 10:21:16.078849500,-0.29820544,0.95140755,-0.0004976831,-0.07967764,0.09073933,-0.0702894,99.5,0,1,0,0,0,-119.883316,9.473417,-220.85933
2023-06-10 10:21:17.078849500,-0.3636093,0.8673625,0.33128035,-0.293008,-0.10748922,-0.02591154,99.0,0,1,0,0,0,-120.626686,5.803943,-209.53903
2023-06-10 10:21:18.078849500,-0.25623438,0.968643,0.041178077,0.5655801,-0.36882335,0.060909767,99.5,0,1,0,0,0,-119.33993,0.96503675,-218.66296
2023-06-10 10:21:19.078849500,-0.3803745,0.913323,0.08926207,-0.04790493,-0.07982934,0.024150355,100.0,0,1,0,0,0,-126.98539,-6.5776167,-224.17867
2023-06-10 10:21:20.078849500,-0.2958824,0.9550439,0.0066653164,0.009407955,-0.031985354,0.008716569,100.75,0,1,0,0,0,-126.40391,-8.256613,-226.36617
2023-06-10 10:21:21.078849500,-0.25513184,0.90947294,0.16982101,-0.47743782,0.30571875,0.0889395,101.5,0,1,0,0,0,-125.94712,-8.385301,-224.24924
2023-06-10 10:21:22.078849500,-0.27721983,0.9929876,0.17944212,0.51282823,-0.12897727,0.05620882,102.25,0,1,0,0,0,-129.2419,-12.743131,-232.54022
2023-06-10 10:21:23.078849500,-0.33188683,0.90225744,0.16982308,-0.22524929,0.18792045,0.22901137,103.0,0,1,0,0,0,-143.21881,-6.2275124,-231.2874
2023-06-10 10:21:24.078849500,-0.22871384,0.9726993,0.14571747,-0.2310134,-0.33534017,0.05808697,103.75,0,1,0,0,0,-148.2591,-4.485133,-230.76631
2023-06-10 10:21:25.078849500,-0.33597818,0.9717067,0.08926161,0.17502248,-0.39328796,0.06867289,104.5,0,1,0,0,0,-145.31407,-0.7358052,-226.98402
2023-06-10 10:21:26.078849500,-0.28096902,0.92275244,0.15801047,0.26573932,0.23874445,0.118433215,105.25,0,1,0,0,0,-141.8486,0.1127549,-218.13396
2023-06-10 10:21:27.078849500,-0.4103778,0.89128083,0.17829788,-0.06349317,-0.38440946,-0.096955165,106.0,0,1,0,0,0,-148.1675,-0.97909546,-214.9332
2023-06-10 10:21:28.078849500,-0.3104561,0.9477161,0.083720505,0.11673878,0.39033407,0.19713815,107.0,0,1,0,0,0,-146.13797,-0.17962036,-221.27356
2023-06-10 10:21:29.078849500,-0.26786974,0.9610758,0.021410855,0.004194298,-0.102519445,-0.07644002,106.6,0,1,0,0,0,-142.77179,0.8483318,-225.50606
2023-06-10 10:21:30.078849500,-0.3032277,0.9498112,0.02485489,-0.0059288074,0.024508597,-0.01761408,106.2,0,1,0,0,0,-143.84633,0.18953766,-225.55286
2023-06-10 10:21:31.078849500,-0.317034,0.94565403,0.02590218,0.0045066783,0.008770125,0.010390954,105.8,0,1,0,0,0,-143.89374,-0.017964326,-225.76965
2023-06-10 10:21:32.078849500,-0.3048415,0.94819146,0.022557113,0.008865235,0.009116821,0.0076427963,105.4,0,1,0,0,0,-143.61821,0.095828585,-225.84181
2023-06-10 10:21:33.078849500,-0.29129624,0.95173293,0.0030287171,0.118910685,-0.15837462,0.058890615,105.0,0,1,0,0,0,-142.3421,0.875623,-227.03545
2023-06-10 10:21:34.078849500,-0.23383771,0.9821435,0.010502054,-0.27129224,-0.5420238,0.13476668,105.11111111111111,0,1,0,0,0,-144.92616,2.4038918,-225.39919
2023-06-10 10:21:35.078849500,-0.28470266,0.94389343,0.04087691,-0.11318837,1.5032637,0.14706977,105.22222222222223,0,1,0,0,0,-134.45518,11.165403,-223.28432
2023-06-10 10:21:36.078849500,-0.27615124,0.9324618,0.11036173,-0.30905,0.12506555,0.11451644,105.33333333333333,0,1,0,0,0,-132.2816,8.947304,-217.2108
2023-06-10 10:21:37.078849500,-0.13551208,0.9693393,0.12123077,0.17711064,0.075498916,0.383405,105.44444444444444,0,1,0,0,0,-123.21069,8.471001,-215.19968
2023-06-10 10:21:38.078849500,0.018584898,1.012613,0.10294396,0.015291914,-0.09570788,-0.14793973,105.55555555555556,0,1,0,0,0,-118.84177,9.660919,-214.48618
2023-06-10 10:21:39.078849500,-0.01821329,0.9915531,0.10050194,-0.017829916,-0.00073717086,-0.0049677636,105.66666666666667,0,1,0,0,0,-119.5868,9.800465,-214.34499
2023-06-10 10:21:40.078849500,-0.011960601,0.9927257,0.10435501,0.024997551,-0.022061221,-0.003371618,105.77777777777777,0,1,0,0,0,-119.577965,10.064043,-214.56084
2023-06-10 10:21:41.078849500,-0.02182084,0.99458975,0.09158263,0.012985485,0.0062547997,-0.0076779556,105.88888888888889,0,1,0,0,0,-119.75155,10.271092,-214.84149
2023-06-10 10:21:42.078849500,-0.016043307,0.9937468,0.083645135,0.0050917272,-0.003499835,0.010102419,106.0,0,1,0,0,0,-119.390205,10.194232,-215.17413
2023-06-10 10:21:43.078849500,-0.00459198,0.9945427,0.08858017,0.0015497365,-0.008305802,0.013665312,105.0,0,1,0,0,0,-118.901215,10.282687,-214.83563
2023-06-10 10:21:44.078849500,0.0033581667,0.9955022,0.085808955,0.009216061,-0.0016799115,0.00010105102,104.0,0,1,0,0,0,-118.68027,10.208397,-214.97118
2023-06-10 10:21:45.078849500,-0.02240021,0.9931291,0.0914766,-0.0022030636,0.073979124,-0.059200928,103.0,0,1,0,0,0,-119.77646,10.304192,-214.17767
2023-06-10 10:21:46.078849500,-0.09389969,0.9888153,0.090979464,-0.0029693895,-0.13731621,0.041276705,102.0,0,1,0,0,0,-123.00055,10.56099,-213.7892
2023-06-10 10:21:47.078849500,0.017805312,0.99311966,0.10781999,0.009520923,0.04465255,0.01732637,102.0,0,1,0,0,0,-118.26922,9.7742,-214.23627
2023-06-10 10:21:48.078849500,-0.0018819174,0.9938749,0.09100665,0.02712355,0.080665596,-0.014865402,102.0,0,1,0,0,0,-119.20115,9.693856,-215.646
2023-06-10 10:21:49.078849500,-0.01149033,0.9957348,0.07552669,0.00017735302,-0.039805703,0.013554796,103.4,0,1,0,0,0,-119.60353,10.004772,-215.70668
2023-06-10 10:21:50.078849500,-0.0012686157,0.9946332,0.07582062,0.015221473,-0.018779397,-0.012433713,104.8,0,1,0,0,0,-119.045364,10.130752,-215.73917
2023-06-10 10:21:51.078849500,0.0035226224,0.9957849,0.07357141,0.0034082087,-0.006860542,0.006697737,106.2,0,1,0,0,0,-118.65812,10.101215,-215.87094
2023-06-10 10:21:52.078849500,-0.0012552281,0.9956221,0.07357141,0.01187376,0.005078966,-0.008715534,107.6,0,1,0,0,0,-118.70261,10.200933,-215.92223
2023-06-10 10:21:53.078849500,0.005853424,0.9961404,0.06995025,-0.0055767447,-0.034730412,0.007345206,109.0,0,1,0,0,0,-118.68624,10.26845,-215.74005
2023-06-10 10:21:54.078849500,0.00095852936,0.99279726,0.09581487,-0.0075841234,0.03962948,-0.009351125,107.88888888888889,0,1,0,0,0,-118.59871,10.149759,-214.52237
2023-06-10 10:21:55.078849500,-0.0018490878,0.9975173,0.07770546,0.026293244,0.061969902,0.014811025,106.77777777777777,0,1,0,0,0,-119.28103,10.410846,-214.48071
2023-06-10 10:21:56.078849500,0.016152496,0.99298996,0.074302524,0.009187432,0.0068787513,0.0132965185,105.66666666666667,0,1,0,0,0,-118.50656,10.07249,-215.60275
2023-06-10 10:21:57.078849500,0.016657975,0.99766356,0.058001895,0.0082751,-0.03740224,-0.009054401,104.55555555555556,0,1,0,0,0,-118.55178,9.796821,-215.88034
2023-06-10 10:21:58.078849500,0.01031525,0.99601203,0.06785969,-0.002235877,0.04903702,-0.0032163507,103.44444444444444,0,1,0,0,0,-118.62398,10.197161,-215.76125
2023-06-10 10:21:59.078849500,0.020200348,0.9943422,0.066504516,0.0072131716,-0.040721614,-0.014308667,102.33333333333333,0,1,0,0,0,-118.35225,10.206731,-215.72006
2023-06-10 10:22:00.078849500,0.01776123,0.9973134,0.060035475,0.0033391805,-0.054140408,0.007609144,101.22222222222223,0,1,0,0,0,-117.72133,10.293991,-216.03987
2023-06-10 10:22:01.078849500,0.011128435,0.99592376,0.07659742,-0.0023778693,0.018620897,0.0015405609,100.11111111111111,0,1,0,0,0,-117.83595,10.213278,-216.12767
2023-06-10 10:22:02.078849500,0.010562318,0.9961617,0.055244062,0.029490847,0.019133028,0.0033571539,99.0,0,1,0,0,0,-118.69274,10.179183,-216.5745
2023-06-10 10:22:03.078849500,0.00018630982,0.9990251,0.050329134,0.004652034,0.013987369,-0.025243465,100.25,0,1,0,0,0,-118.84443,10.350604,-216.63322
2023-06-10 10:22:04.078849500,0.0065313783,0.9951286,0.0533512,-0.0066311015,0.02760263,0.013892619,101.5,0,1,0,0,0,-118.365105,9.84913,-216.84714
2023-06-10 10:22:05.078849500,0.018914426,0.9994051,0.05785655,0.016137566,0.09026112,0.0013617766,102.75,0,1,0,0,0,-118.10565,9.743939,-216.85933
2023-06-10 10:22:06.078849500,0.019658508,0.9951881,0.06176529,-0.004717574,-0.090863064,0.0058921375,104.0,0,1,0,0,0,-118.127815,9.770614,-216.68245
2023-06-10 10:22:07.078849500,0.020559292,0.9956636,0.062590934,0.0031716097,-0.0042716055,-0.0010369408,103.33333333333333,0,1,0,0,0,-117.81371,9.719336,-216.90334
2023-06-10 10:22:08.078849500,0.004555596,0.9972793,0.06221193,0.006436365,-0.014398496,-0.0258282,102.66666666666667,0,1,0,0,0,-118.371796,9.961501,-216.91032
2023-06-10 10:22:09.078849500,0.02369461,0.9961851,0.053548433,0.034887396,0.2884168,0.017117383,102.0,0,1,0,0,0,-117.86064,9.466125,-217.1526
2023-06-10 10:22:10.078849500,-0.15631843,0.9601801,0.13934357,-0.43080276,0.3333545,-0.27447137,101.75,0,1,0,0,0,-125.51293,7.0536776,-214.33102
2023-06-10 10:22:11.078849500,-0.26865596,0.9415488,0.21150193,0.34935495,-0.12301338,0.060852177,101.5,0,1,0,0,0,-130.738,6.127665,-214.90315
2023-06-10 10:22:12.078849500,0.009244232,0.9879658,0.11443237,0.016585281,0.02309988,0.43921855,101.25,0,1,0,0,0,-120.55023,6.614978,-219.59354
2023-06-10 10:22:13.078849500,0.10058177,0.9841093,0.11420001,-0.071887895,-0.23372735,-0.17166555,101.0,0,1,0,0,0,-117.25068,6.0549836,-219.9213
2023-06-10 10:22:14.078849500,0.047266487,0.99092364,0.123044714,0.03649048,-0.089520514,-0.13780496,100.22222222222223,0,1,0,0,0,-120.953964,6.5143375,-219.11105
2023-06-10 10:22:15.078849500,-0.028624725,0.96369535,0.23964126,-0.18491003,-0.62065303,-0.20686932,99.44444444444444,0,1,0,0,0,-123.73797,7.1145244,-214.60844
2023-06-10 10:22:16.078849500,-0.01465152,0.9333419,0.35173097,0.02627235,0.34993252,0.098889984,98.66666666666667,0,1,0,0,0,-124.55012,7.09101,-214.06972
2023-06-10 10:22:17.078849500,-0.045219038,0.9717142,0.21951571,0.02354946,0.04386261,0.026517065,97.88888888888889,0,1,0,0,0,-123.79306,6.884725,-213.77757
2023-06-10 10:22:18.078849500,-0.0476626,0.9568264,0.29043424,-0.0040825615,0.090876274,0.0066047874,97.11111111111111,0,1,0,0,0,-123.45193,6.3670807,-212.55219
2023-06-10 10:22:19.078849500,-0.07202652,0.96410125,0.25053757,0.011247826,0.022172686,-0.0066868565,96.33333333333333,0,1,0,0,0,-124.34016,6.55426,-215.847
2023-06-10 10:22:20.078849500,-0.0022415007,0.9781667,0.1561028,0.22735336,0.7085482,0.16349518,95.55555555555556,0,1,0,0,0,-120.43751,6.0078983,-217.46898
2023-06-10 10:22:21.078849500,0.07227379,1.0012774,0.075345896,-0.047212813,-0.072722144,0.22348368,94.77777777777777,0,1,0,0,0,-117.21777,5.636636,-218.65337
2023-06-10 10:22:22.078849500,0.1238118,0.935923,0.17504196,-0.37099934,0.23270684,-0.35994235,94.0,0,1,0,0,0,-114.147606,4.021256,-216.9987
2023-06-10 10:22:23.078849500,-0.23262317,0.92816716,0.28992578,0.034317452,0.09479838,0.092819005,94.0,0,1,0,0,0,-124.82855,4.562719,-208.8742
2023-06-10 10:22:24.078849500,-0.22975482,0.93292916,0.2771998,-0.03159168,-0.1245426,-0.036119632,95.0,0,1,0,0,0,-124.66712,4.744178,-209.23636
2023-06-10 10:22:25.078849500,-0.15257935,0.9659224,0.13515991,0.37821403,0.13708128,0.16787031,96.0,0,1,0,0,0,-123.337845,5.931778,-215.27591
2023-06-10 10:22:26.078849500,-0.047661982,0.99834126,-0.028789174,-0.00054438843,-0.049083434,0.0073588816,97.0,0,1,0,0,0,-119.364815,5.8900228,-221.5375
2023-06-10 10:22:27.078849500,-0.049379908,0.9962041,-0.014050108,-0.024587255,-0.024694176,0.010898763,98.0,0,1,0,0,0,-119.770546,6.019455,-221.24701
2023-06-10 10:22:28.078849500,-0.04669525,0.99641967,-0.009958344,0.015745781,0.022525597,-0.00877125,99.0,0,1,0,0,0,-119.38889,6.064403,-221.0223
2023-06-10 10:22:29.078849500,-0.048937555,0.9973749,-0.014726426,0.006131084,0.013455342,0.0008519346,100.0,0,1,0,0,0,-119.45411,5.9567,-220.95462
2023-06-10 10:22:30.078849500,-0.04774167,0.99661994,-0.014991375,0.002936988,0.0066339397,-0.0011299147,101.0,0,1,0,0,0,-119.32185,5.9160886,-221.03087
2023-06-10 10:22:31.078849500,-0.048072662,0.9970134,-0.012447357,0.0028253745,-0.0008159011,-0.0010977819,99.28571428571429,0,1,0,0,0,-119.21719,6.0389338,-220.83098
2023-06-10 10:22:32.078849500,-0.044902764,0.99690956,-0.011165118,0.0039474224,0.0047613806,0.0026296717,97.57142857142857,0,1,0,0,0,-119.2353,6.1821055,-220.91588
2023-06-10 10:22:33.078849500,-0.043804284,0.9971611,-0.008566808,0.00191725,-0.001258575,-0.0017245663,95.85714285714286,0,1,0,0,0,-119.13889,6.266094,-220.5061
2023-06-10 10:22:34.078849500,-0.043590046,0.9970583,-0.0075151846,0.0069640772,0.009579382,-0.0010686863,94.14285714285714,0,1,0,0,0,-119.04676,6.089611,-220.64041
2023-06-10 10:22:35.078849500,-0.041463625,0.99723923,-0.008024292,0.0034912683,0.005565405,0.00093031407,92.42857142857143,0,1,0,0,0,-119.03692,6.059707,-220.96574
2023-06-10 10:22:36.078849500,-0.04235809,0.997326,-0.0066676284,0.0037139663,0.0058587096,-0.00032041594,90.71428571428572,0,1,0,0,0,-118.92176,6.145061,-220.59312
2023-06-10 10:22:37.078849500,-0.041838676,0.9973277,-0.0037314675,-0.000329858,-0.0023156186,-0.0040312055,89.0,0,1,0,0,0,-118.94301,6.144949,-220.5183
2023-06-10 10:22:38.078849500,-0.04255905,0.997233,0.00116745,0.001058785,0.0012652385,-0.00054286676,89.6,0,1,0,0,0,-118.21936,6.284234,-220.84253
2023-06-10 10:22:39.078849500,-0.041586827,0.9974763,0.0072795213,-0.0029962498,0.014676799,0.0004401076,90.2,0,1,0,0,0,-118.076004,6.365103,-220.2787
2023-06-10 10:22:40.078849500,-0.040928233,0.99695593,0.010767773,0.0068900306,-0.0023303411,0.00034390556,90.8,0,1,0,0,0,-118.009254,6.5314403,-220.2202
2023-06-10 10:22:41.078849500,-0.039468385,0.9975363,0.0054725646,0.008343245,-0.01666673,-0.0025173004,91.4,0,1,0,0,0,-118.16917,6.4153466,-220.69153
2023-06-10 10:22:42.078849500,-0.038047407,0.9972448,0.0087397415,0.0051348647,0.013295808,0.0042638914,92.0,0,1,0,0,0,-118.18028,6.197536,-220.66876
2023-06-10 10:22:43.078849500,-0.03635969,0.99796474,0.005720042,0.0055003124,0.007981225,-0.0042218687,91.33333333333333,0,1,0,0,0,-117.98843,6.228831,-220.88998
2023-06-10 10:22:44.078849500,-0.03876297,0.9971825,0.0053353882,0.006903422,0.011234327,-0.00070101663,90.66666666666667,0,1,0,0,0,-117.872475,6.0631294,-220.56854
