,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr_bpm,loc_speed,labelwalking,labelstanding,labelcycling,labelsitting,labeljogging,mag_x,mag_y,mag_z,acc_x_lof,acc_y_lof,acc_z_lof,gyr_x_lof,gyr_y_lof,gyr_z_lof,hr_bpm_lof,mag_x_lof,mag_y_lof,mag_z_lof,loc_speed_lof
2023-06-10 10:19:07.078849500,0.07970657,-0.3913562,-0.9214189,0.030617466,-0.023737755,-0.007491038,,0.116306014,1,0,1,0,0,-137.50066,-61.374886,-256.44485,0.9827594668172241,1.0576823634311363,0.9665792608060803,1.0631559169475802,0.937532087965943,0.9489668440117937,,0.9792037285482628,0.9737873675880929,0.9918784930100495,1.392802787962991
2023-06-10 10:19:08.078849500,0.08708237,-0.4940187,-0.8652957,0.13773721,0.108054645,0.013815783,,0.15178652,1,0,0,0,0,-138.02278,-65.450806,-253.21582,1.1547338190053535,1.106723934759216,1.879290776252371,1.0544796198353559,1.0531659059032283,0.9653749441969149,,0.9696877700811924,1.3363086603433207,1.1297420768785242,0.9954333822374533
2023-06-10 10:19:09.078849500,0.10917587,-0.5421916,-0.7742807,-0.29069158,0.079508945,0.5076018,,0.1359896,1,0,0,0,0,-140.68365,-61.874546,-254.1561,0.9977714840747848,1.0689104345947604,1.3006745061571086,0.9223510886082706,0.9757646475443987,0.884037511009183,,1.0681027653159303,0.9571774985691527,0.9744776480078496,1.0135441438206185
2023-06-10 10:19:10.078849500,0.052155927,-0.2699995,-1.026302,0.016484082,0.1268053,0.08168388,,0.099611714,1,0,0,0,0,-139.07101,-43.560204,-264.1298,1.1043231502710407,1.5151283513788574,0.9589398426915081,1.4631745819030766,0.9228285827284596,1.1840993604507961,,1.0324714839268425,0.9695306580869412,0.9509478448965945,2.474985905228505
2023-06-10 10:19:11.078849500,0.026266022,-0.32566893,-0.88444537,-0.10744891,-0.33571723,-0.13624045,,0.08474196,1,0,0,0,0,-144.08742,-52.605427,-259.69052,1.0038832014566952,0.9538388181558429,1.223634571478216,1.070806270737484,1.185903838489922,1.7748116330418218,,1.3138659994170272,1.1554130053525968,1.2761135217990798,0.9548088938779351
2023-06-10 10:19:12.078849500,0.68997544,0.1928711,-0.45283017,0.26000842,1.4515284,-2.0653863,125.0,0.2252751,1,0,0,0,0,-104.92524,-41.39874,-244.25035,0.971258907999724,1.0337556175418334,1.1230727195454016,0.9729255104297552,1.0078693177228084,1.1974549285205485,1.0,0.945814230440529,1.1718694194430224,0.9827794222272596,1.0501062078571866
2023-06-10 10:19:13.078849500,0.63251346,0.80709594,-0.1576065,0.49311617,0.6372089,0.8966004,125.0,0.20235802,1,0,0,0,0,-85.62959,-14.647155,-227.77109,0.9682315928018498,1.038273447131596,1.0392069331256848,1.208670581456094,1.0161401772859682,0.9313554477326969,1.0,1.0526803591018472,0.9242663978830502,0.9815629995519989,0.9248180051438029
2023-06-10 10:19:14.078849500,0.4076355,0.76419294,0.06678192,-0.19537571,0.35297582,-1.4850193,,0.14808442,1,0,0,0,0,-98.907394,-15.160606,-206.72937,1.035214353567438,1.0784405648525497,0.9496129189173573,2.048602667237326,1.0480827840502587,0.966887479079932,,1.058788887585569,1.0414088104683026,1.0702430959756737,1.0840200731555738
2023-06-10 10:19:15.078849500,-0.11507809,1.0396229,0.15463503,0.21529903,-0.15076788,0.14108698,,0.91743606,1,0,0,0,0,-118.48797,4.1050725,-196.64723,0.9564530692340443,1.0581570669824898,1.0629982656888692,0.9089150315071102,0.9648358138440192,0.9443512036126912,,1.0449042298573448,1.069740789978284,1.1663943732151465,1.0183237126080984
2023-06-10 10:19:16.078849500,-0.06989558,0.9396888,0.1693479,0.45417956,-0.23168598,0.10868261,,1.0875707,1,0,0,0,0,-117.59686,2.9284306,-196.61607,1.0179751611909293,1.1468499171869029,1.3858781347119256,0.9956258887356224,1.0990573574492215,0.9963829272024736,,0.9458982636292468,1.1683067884899232,1.2855995881538957,1.0611350499399668
2023-06-10 10:19:17.078849500,-0.14816864,0.94048965,0.16031463,0.08548092,0.12638053,0.015596055,,0.49048087,1,0,0,0,0,-117.52772,1.0797374,-194.2129,1.5602436994064153,1.070400879870713,1.3422236404517076,1.1073006966950525,1.0062051508888896,1.305527442842973,,2.1443008949135036,1.1133488227659325,1.0415526726786717,1.1021630062574266
2023-06-10 10:19:18.078849500,-0.12515706,0.99465066,0.13564123,-0.10484226,-0.13263725,0.13826129,,0.5574884,1,0,0,0,0,-116.444855,-0.5309462,-191.83774,1.0478888552263792,1.0065114573468934,0.9746678697442539,1.09214244481395,0.9394501563402984,0.9684123858054628,,1.0467757548191443,1.022596159765194,0.9746043486160927,1.1537096703918555
2023-06-10 10:19:19.078849500,-0.22099936,0.9825671,0.22034554,-0.15787463,-0.6166722,-0.021918513,,0.73012286,1,0,0,0,0,-109.19319,2.7033067,-199.8382,0.9157386180180522,1.0630183618687776,0.9341588644751584,1.0612128226151945,1.0417986541213635,1.698977622373731,,1.5690817429257904,1.010151508132846,0.9218389191508777,0.1449882984161377
2023-06-10 10:19:20.078849500,-0.076906435,1.0182674,0.15400405,-0.40245205,0.21232101,0.08248987,,0.11373645,1,0,0,0,0,-108.01865,2.3831308,-213.2827,1.0551343899058432,1.1580689798539896,2.1723817700196064,0.9848909295625152,0.9771815516693151,1.1123084899039986,,1.0555427280658145,1.1857004855520872,3.5483812423117644,1.0807498757270257
2023-06-10 10:19:21.078849500,-0.08690143,1.027871,0.13175286,-0.05471606,0.23836684,0.15709665,,0.062489383,1,0,0,0,0,-110.64394,1.4422706,-214.16829,3.5561139323187243,1.3339145811605246,1.4322188332322319,1.4393742678924268,0.9275210310364919,0.9080711476895373,,0.9289644159355429,1.000082312656394,1.086824907776658,1.0267983345113736
2023-06-10 10:19:22.078849500,-0.115591645,0.9521116,0.001453284,-0.031016422,-0.08761252,0.06107278,125.0,0.14931665,1,0,0,0,0,-111.999954,-1.1805278,-214.71544,0.9476959051784908,1.576818687591484,1.5379874438401968,0.8766128301323398,1.7279302497020443,1.0720887470571054,1.0,1.083558435330953,0.9350618787676557,0.98670477825328,1.0843384446522066
2023-06-10 10:19:23.078849500,-0.15905808,1.0672418,0.16892746,0.09409347,-0.2898667,0.020017564,125.0,0.14328057,1,0,0,0,0,-116.64723,-0.396022,-219.14856,0.9904623615828969,1.0243231464027742,0.9382437096960637,0.9340651355362404,1.228513758479511,1.069412808379957,1.0,1.2683897262037518,1.0141663946132953,0.9986779762436275,0.9556554039242455
2023-06-10 10:19:24.078849500,-0.21337058,1.0206023,0.18460484,0.2383342,-0.2667243,0.16416074,,0.18406902,1,0,0,0,0,-118.14282,6.7075577,-218.73038,1.7676043886394321,1.8320052082252296,1.7427494137211004,1.0736937534472644,1.070007886728138,0.9692188491483581,,1.0256431038812661,0.9822431368009823,0.9479948205016714,1.0502902069376878
2023-06-10 10:19:25.078849500,-0.12120333,0.94750327,0.15354472,0.40209994,-0.80103326,0.060250796,,0.25490585,1,0,0,0,0,-121.20065,6.7071548,-220.56497,0.9569538405533706,0.9730469240864313,0.9939506857565361,1.0381084663517226,1.0841757822794467,1.6406511617061683,,0.9414783507068358,0.9888361773639662,1.1667064036517523,0.9851527272341517
2023-06-10 10:19:26.078849500,-0.19256453,0.9820231,0.13460024,0.1336494,-1.519099,-0.29009846,,0.2427417,1,0,0,0,0,-138.5928,2.7423198,-219.09874,1.0344675414165672,1.1963540244135589,1.2140310847937257,0.8721850252993943,0.995758024802333,0.9218153150390445,,1.0557659365615846,0.9042551022969325,0.9326544483972874,1.1741730056651356
2023-06-10 10:19:27.078849500,-0.15077393,0.90646607,0.36112213,-0.21880837,-0.5330486,-0.035778027,,0.1904762,1,0,0,0,0,-142.20624,-13.477564,-193.95103,0.9827251992051751,1.066491634828901,1.0308469863541088,1.0256211572568759,1.147640843307645,1.0903608298399061,,1.4136103521955707,0.9421116465686865,0.9715261740705328,0.9599499876353201
2023-06-10 10:19:28.078849500,-0.13662766,0.8929769,0.34766257,-0.18968804,0.049562126,0.16652673,,0.33,1,0,0,0,0,-145.23431,-16.567194,-192.97528,0.9962598719849087,1.0854173620398477,0.9707274555350455,0.9544199906661679,1.1062119201490277,1.388929123505868,,0.9783730259857513,1.113673742543065,1.2006032846248318,0.9579292097559735
2023-06-10 10:19:29.078849500,-0.20215769,0.9265329,0.33821878,-0.12993537,0.10145728,-0.035280425,121.0,,1,0,0,0,0,-150.05293,-18.581322,-194.236,1.0294615690351014,1.0345029725513393,1.818019845593057,0.9891857592538298,1.2465784930069892,0.9490375236441503,1.0,1.4668617732152693,1.03921087389788,1.0742148969813408,
2023-06-10 10:19:30.078849500,-0.21352401,0.8924762,0.3548967,-0.07040624,-0.023000415,0.0039301473,,,1,0,0,0,0,-149.988,-19.76625,-196.54724,2.002544214552096,0.9713876710203884,1.3252735389419115,1.035002064945491,1.3108046214434896,1.0288419038557393,,1.0652803572644753,1.4478197349102144,1.0238598704971913,
2023-06-10 10:19:31.078849500,-0.19243321,0.9245487,0.279398,-0.45539027,0.25378683,0.096380986,,0.52,1,0,0,0,0,-148.03445,-18.040682,-202.49707,0.9831779933710265,0.9567696659353964,1.1882327008222768,0.9468534528798586,1.0681033619097273,0.9634338338588826,,0.9922536662140615,2.0132241569459453,0.9839133511228098,1.0217716914349477
2023-06-10 10:19:32.078849500,-0.07999613,0.89913327,0.3284436,1.0544814,0.73079365,0.30388352,,0.52,1,0,0,0,0,-142.75723,-16.589005,-217.88715,1.1390090749970336,0.9431913943268522,1.1701821210126382,1.0986867343379039,1.2698279501350644,1.121055143275026,,1.1799497930567933,1.014481631041358,1.1980119539026788,1.0217716914349477
2023-06-10 10:19:33.078849500,0.13875717,0.96650267,0.25087953,-0.5803205,1.7957234,1.1538161,121.0,0.61,1,0,0,0,0,-121.45033,-13.455531,-214.32986,1.286079572472032,0.9144313343797952,1.122405065968258,1.0988600959107104,2.0730964020148823,0.9502691460949193,1.0,1.0331886433058348,1.0660824211168043,1.0483547271758213,0.9211033303949901
2023-06-10 10:19:34.078849500,-0.18200698,0.94874436,0.27531403,-0.13298365,-0.027370134,0.009213469,,0.61,1,0,0,0,0,-120.5605,-8.690241,-206.18723,1.5313071252501893,0.9101639659069785,1.0267311528323173,1.189666043464917,1.4821237059560346,1.0696154052705071,,0.9763600663937366,1.1589533981673066,1.3365681383714598,0.9211033303949901
2023-06-10 10:19:35.078849500,-0.1972371,0.9123749,0.32779932,-0.018103926,-0.060287807,0.06866667,,0.73,1,0,0,0,0,-122.99819,-2.8905108,-204.83795,0.9904877434648991,0.9517394972801367,1.6098725123503108,1.2543976563717705,0.9691764202956185,0.9456408368214169,,0.9719859244277709,1.1824499680511051,0.9300551706302301,1.0
2023-06-10 10:19:36.078849500,-0.16776611,0.9401921,0.23238403,-0.49095178,0.10385685,-0.018808516,,0.73,1,0,0,0,0,-127.14357,-0.4042285,-210.08456,1.0354595276464678,1.036417994301537,1.002000454315889,1.0456863292397394,1.1360222485451041,1.0369911561569625,,1.2292242864095682,1.0141663946132953,1.0593988040699873,1.0
2023-06-10 10:19:37.078849500,-0.16565187,0.99617666,0.36477968,0.59253997,-0.033070806,0.050372586,,0.73,1,0,0,0,0,-130.52724,0.44676363,-209.71208,0.9544277657058753,0.9418526435390857,1.4516042506443934,0.9977957369690093,1.69964622071687,0.9472168260170581,,1.0327801515962125,1.081790916092806,1.0092183199406586,1.0
2023-06-10 10:19:38.078849500,-0.11124551,0.77470076,0.387955,0.4470814,0.23517768,-0.12097722,,0.73,1,0,0,0,0,-123.46082,0.92078066,-200.93573,1.002083870027161,1.356588150861746,0.9140963415139386,0.9741790011865574,1.0800770827625614,0.9430492518697213,,1.0499682576458544,1.3788590755746057,1.12743520666517,1.0
2023-06-10 10:19:39.078849500,-0.26170024,0.94667363,0.26539612,-0.12038003,-0.45645544,0.002117461,,0.73,1,0,0,0,0,-118.564285,4.6355886,-204.83333,1.29328566206557,1.052672414586664,0.9831017657649156,1.4638703766478485,1.0292891123645387,1.0292611071071716,,0.9570091267460115,1.0682448056585168,0.9331043709170865,1.0
2023-06-10 10:19:40.078849500,-0.19856751,0.93923813,0.15538055,-0.10096197,-0.70873326,-0.10583906,,0.73,1,0,0,0,0,-111.54091,6.3892884,-220.38928,1.0784496064905325,1.076687915074093,1.092617837220628,1.0184838173209712,0.9868121755626158,1.0694488427342923,,0.9229858526731594,1.4202272912698157,1.0904693156917105,1.0
2023-06-10 10:19:41.078849500,-0.15261795,1.008003,0.16524513,0.35141754,-0.6148907,0.09219174,,,1,0,0,0,0,-111.509514,9.609606,-227.26762,1.0381705096072065,1.1037367740152546,0.8856321286725898,1.1038247803275096,0.9998877832784308,1.0553993654632614,,1.0144279675920476,0.9838003068162178,1.0405214694072067,
2023-06-10 10:19:42.078849500,-0.234709,0.9321741,0.23994677,-0.20755933,0.44267803,0.19926359,133.0,,1,0,0,0,0,-124.792465,14.728461,-221.75104,0.9608308505741179,1.0400700748088394,1.0205600655417886,1.4776885969761588,1.034383411633725,1.5302106800305622,1.0,1.0223710731376026,1.1356927222133462,1.1051000841821743,
2023-06-10 10:19:43.078849500,0.24671295,0.84623003,-0.13897659,0.12229617,-2.2706254,1.8472368,,,1,0,0,0,0,-109.507645,2.1606238,-234.65294,0.9754013181339769,1.0503429987490573,1.0917950713618412,0.8917578654543589,3.0406606682578743,0.9111167305563279,,1.1209358756177215,1.0199551659149801,1.071114648826557,
2023-06-10 10:19:44.078849500,-0.097943544,-0.15700261,-0.8851841,0.25342792,-0.8882988,0.39036006,,,1,0,0,0,0,-133.96419,-32.105137,-253.36632,0.9383669475868991,0.9625100716898003,1.1084727106950345,0.9598505019093906,0.9871914361499879,1.0378285365331679,,1.401543376921733,0.9838434910976792,1.007319836527985,
2023-06-10 10:19:45.078849500,-0.2789339,-0.3691158,-0.88472337,0.2009887,0.21434046,0.02015767,,,1,0,0,0,0,-139.84392,-37.378815,-253.06282,1.8674218084312857,0.9292984435363082,0.9904926414127564,0.9393900415078905,1.0010709057112979,0.9207740731818643,,0.951306608101056,1.0177378197270617,1.024695684035508,
2023-06-10 10:19:46.078849500,-0.08719833,-0.57030594,-0.80810213,0.18805598,0.1588564,-0.109703325,,,1,0,0,0,0,-133.23334,-43.474964,-254.41959,3.285822595037679,1.0441922254321825,1.1520462292061988,1.0752259332634995,1.0254181250862313,1.3476164878401105,,0.962788520955224,1.0095289164202537,1.0298899010094744,
2023-06-10 10:19:47.078849500,-0.0301227,-0.59752,-0.7909788,-0.10889849,-0.18492727,-0.29839283,135.0,,1,0,0,0,0,-132.87201,-44.199657,-254.41664,0.9663244296490097,1.3232249280683905,1.9686951226839549,1.0407548759283851,1.026647983464327,0.9636202505525548,1.0,0.9422207682832735,1.5058081099773535,0.9988875064441692,
2023-06-10 10:19:48.078849500,0.06968643,-0.6026314,-0.8049542,0.094395526,0.007908672,-0.08209317,,,1,0,0,0,0,-134.56258,-45.010937,-253.56956,1.313893832956775,1.9156527051531294,0.9626608989068409,0.9576734201466637,0.889475678866599,0.897531816523285,,1.126882538633275,1.1045085530797114,1.6166314180117995,
2023-06-10 10:19:49.078849500,0.08106842,-0.61603165,-0.7852483,-0.019669538,0.015064335,0.02370399,,,1,0,0,0,0,-133.57614,-45.801357,-253.71375,0.9520416442999232,0.9424803709001974,1.0259780169668382,0.9776757940181261,1.2620719064241666,1.1564878654541464,,1.282030259847541,1.382286584055653,0.9612640607582572,
2023-06-10 10:19:50.078849500,0.059307523,-0.60667497,-0.794703,0.068418585,-0.003767366,0.02357446,137.0,,1,0,0,0,0,-133.93945,-45.733116,-253.7762,0.9653776100084541,1.0330076823082865,1.0743861926664997,1.0434984221403079,0.9914339493545905,0.9709439325059537,1.0,0.9546009595649081,1.0341334373699314,1.1879883074392577,
2023-06-10 10:19:51.078849500,0.047575362,-0.6347516,-0.77100396,0.0043804077,0.027861346,-0.024318088,,,1,0,0,0,0,-134.47331,-46.9688,-253.30971,0.9696833482725218,1.0615584741705475,0.9736111770263005,1.0188785646965552,0.9214223469932852,1.0216904996146838,,0.939729241884115,1.0742712691840874,1.0297467304994918,
2023-06-10 10:19:52.078849500,0.08769457,-0.65266216,-0.75343907,0.027497474,-0.03352781,0.008088452,,,1,0,0,0,0,-133.02965,-48.07624,-253.25356,1.4183593324262052,1.2646266296871596,1.058132210960488,1.0819942226586818,1.0032697098144552,0.9804498158339843,,1.1569977716837312,1.116999700125556,0.8843559441893034,
2023-06-10 10:19:53.078849500,-0.060328063,-0.690278,-0.71917325,-0.046919268,-0.22881608,0.12581326,,,1,0,0,0,0,-139.28477,-49.096363,-250.31335,1.5638663957335848,0.9873164013899935,0.9985172907832217,1.0894028541522074,1.141061457943659,1.0250509961304197,,1.0250918082162133,0.9740709915246443,1.1510706691156525,
2023-06-10 10:19:54.078849500,-0.11138793,-0.5474666,-0.8290544,-0.07033008,0.19829585,-0.0014509844,,,1,0,0,0,0,-139.54361,-42.445717,-252.92712,1.0229055125050401,0.9688170281606646,0.879029354633769,1.1089707692468749,1.0473521719269776,1.0466222159384673,,1.0148973081293118,0.9483805535498816,0.994800650752922,
2023-06-10 10:19:55.078849500,-0.06884396,-0.5549014,-0.8284214,0.022114154,-0.05588354,-0.037656795,,,1,0,0,0,0,-138.77359,-43.129124,-253.02306,1.901407955796632,0.935028539050717,1.0880825532035252,0.9540244297391934,1.1295730672799988,1.0694893795276883,,1.097826930689501,1.3636394138243308,1.2134329126910348,
2023-06-10 10:19:56.078849500,-0.0864177,-0.53950655,-0.83918226,0.0039997348,0.023840254,0.073153816,,,1,0,0,0,0,-138.89673,-42.280914,-253.34816,1.0925519719216537,1.0874529028091249,1.2521441723898632,1.1440013605032942,0.9209883737813547,1.0761863034374057,,1.0150256531504687,0.9365917970525796,1.040320574251391,
2023-06-10 10:19:57.078849500,-0.100627705,-0.5614724,-0.8255327,0.0423815,-0.0010780423,-0.028847888,135.0,,1,0,0,0,0,-138.7315,-43.08397,-253.2654,1.4301187311164318,1.1382216939351593,2.3836850002502485,1.1344046377826909,1.0387852011685856,0.9034250966878835,1.0,1.1141190102818173,1.061333957772152,1.1500704763153036,
2023-06-10 10:19:58.078849500,-0.08809731,-0.57219905,-0.81594354,-0.0061031156,0.013465504,0.028108994,135.0,,1,0,0,0,0,-138.50491,-43.68847,-253.27977,0.9188938799697934,1.2974183403251542,0.9710677142762731,1.140161901456978,0.9863763363806964,0.9101472379998439,1.0,1.5980103030395862,1.1191646738131353,1.0440668823061552,
2023-06-10 10:19:59.078849500,-0.100217134,-0.5678806,-0.82132643,0.013284552,-0.010095468,-0.045936245,,,1,0,0,0,0,-138.6624,-43.34483,-253.12111,1.6088768825190387,0.969173398531822,1.0082853829431353,1.0793021560289953,1.0240629649895494,1.0078356632549188,,1.0971438178250255,0.9680718923304655,1.2432955507493455,
2023-06-10 10:20:00.078849500,-0.07669268,-0.5661111,-0.81896526,-0.024951382,0.0016373707,0.027813343,,-1.0,1,0,0,0,0,-138.73798,-43.37494,-253.23438,0.8497749487849802,1.030535835687887,1.1065620578558888,1.0048778201941881,0.8552652613738903,1.0133303970374659,,0.9639179822842902,1.008594515076218,1.1867155534830092,1.0
2023-06-10 10:20:01.078849500,-0.15034099,-0.5871446,-0.79890996,0.08372177,-0.023507165,0.033930205,,,1,0,0,0,0,-140.50922,-43.861282,-252.43642,1.0914655647925329,1.081752508562819,1.0162757372905988,0.9786844780485633,1.0667059865825967,0.9851470122581398,,0.9653655301753301,1.2964676668702504,0.9845828444318223,
2023-06-10 10:20:02.078849500,-0.29371202,-0.63687426,-0.6728769,0.08328304,-0.21629277,0.16590092,,,1,0,0,0,0,-145.18321,-45.73166,-248.5063,0.9847904475691683,0.9599656139475186,1.624010333505002,1.186998676017196,0.8844469758017368,1.1053394772714755,,1.01446320775678,1.0475831551778056,1.022447989235544,
2023-06-10 10:20:03.078849500,-0.1250501,-0.5637286,-0.7508121,0.07492053,0.7806052,-0.21898735,,,1,0,0,0,0,-137.70045,-43.907074,-252.92531,0.9570726021934168,1.0113774651861382,1.4008647724687644,0.9891718274522778,1.4072421789230256,0.9786932306159607,,1.058505909551572,1.0696494637539944,0.9678844177625407,
2023-06-10 10:20:04.078849500,0.8890233,0.022034463,-0.3235996,0.559991,0.22605039,-1.5601003,138.0,,1,0,0,0,0,-104.37243,-35.607822,-244.70871,1.1253281931108576,0.9875214590176384,1.0015927407030225,1.0594673953990537,0.9548101936265216,1.1847144311151168,1.0,0.9779648299396023,1.0132888360066055,1.2069838823485968,
2023-06-10 10:20:05.078849500,0.83420897,0.5455339,-0.09648132,0.080232956,0.3563612,-0.0061228406,,,1,0,0,0,0,-89.68924,-20.448792,-236.53671,1.094052862643682,1.0901955899278688,1.0802335287809568,0.9942916617166617,0.963859041735672,0.9107043807922581,,1.087022836089492,1.196203875102547,0.9735515422217864,
2023-06-10 10:20:06.078849500,0.31560546,0.857408,0.061994627,0.091929086,0.6495988,-1.1677381,,,1,0,0,0,0,-102.38732,-1.1491363,-227.4676,1.026382686854757,1.0197675156803567,1.004689921671624,0.9703946692279606,0.9665251178979053,0.9647229808824076,,1.029389870233496,1.1528426636279516,1.055630359771357,
2023-06-10 10:20:07.078849500,-0.008362895,0.9862221,0.09895664,-0.02817054,-0.96900773,0.7762655,,,1,0,0,0,0,-113.80564,6.7720485,-224.0876,1.066117169855092,0.9369634661014938,1.119638619437355,1.077094451052792,1.2776160709515414,0.9697898618981395,,1.0153964969188474,0.9885083180406969,1.228705438132094,
2023-06-10 10:20:08.078849500,0.27370244,0.27255064,-0.76789546,0.9836577,-1.6447023,1.2699405,137.0,-1.0,1,0,0,0,0,-124.288055,-23.001522,-253.01193,1.166480419866626,0.9649315555694221,0.9283348546557231,1.0093799842924511,1.5283706602074203,1.0600020954560585,1.0,1.0632346121921636,1.384305187266656,0.9813725822911419,1.0
2023-06-10 10:20:09.078849500,-0.007823944,-0.5076927,-0.841734,0.27582893,0.059887704,-0.10869184,,,1,0,0,0,0,-133.83951,-43.22896,-254.88435,1.0124908854988521,1.2478105266331618,0.949367385567377,1.0730292855191395,1.1563778334757087,1.3899230122207877,,1.4097640383217804,0.9457384390995439,0.9802355116687269,
2023-06-10 10:20:10.078849500,0.012696237,-0.52616864,-0.8469061,-0.115182415,0.0094765015,0.04286631,,-1.0,1,0,0,0,0,-133.33331,-43.912655,-255.05074,1.3366944967045844,1.1483248252448082,1.0548530227353257,0.9548060727332031,0.9137886427647259,1.003162581994658,,0.9901645527645542,1.0798625691489319,1.0342865238474241,1.0
2023-06-10 10:20:11.078849500,0.015383479,-0.5133001,-0.8592571,0.12188042,0.035023086,0.0069855177,,-1.0,1,1,0,0,0,-132.85738,-43.415085,-255.63528,0.9828383811211562,0.9197218057252207,2.6836486327423446,1.0960093425679043,1.2075135848961245,0.9437346931268542,,0.8439053207688051,1.2512372601958903,0.9674490077320753,1.0
2023-06-10 10:20:12.078849500,0.04238663,-0.59884447,-0.7986104,0.062101457,0.042526387,-0.035320148,,,0,1,0,0,0,-132.52473,-47.07756,-254.29984,0.9557328959427088,1.1332422015407242,0.8866620754397586,1.0438417050384918,1.2446051853640212,1.0772031092745948,,1.093410796054872,2.132166070751971,0.9891032221549934,
2023-06-10 10:20:13.078849500,0.15466617,-0.5964309,-0.7643217,-0.23917393,0.056364827,-0.23310307,140.0,,0,1,0,0,0,-128.95201,-48.19998,-254.15157,1.1141888940586753,0.9191754447752957,1.4522370070486859,0.9200924860962283,0.984786853161494,1.4615669573099355,23.27250909805298,0.9410400500328273,1.0531377387716778,0.9744776480078496,
2023-06-10 10:20:14.078849500,0.1342069,-0.3178993,-0.9334558,0.11488756,-0.15156305,0.23112595,,,0,1,0,0,0,-131.06615,-38.126816,-256.41718,0.9382736959181754,0.9943746437435429,1.0155424330575933,0.9467569210212177,1.0787000552935342,0.9427521141063134,,1.0502372250548508,1.0454695614634755,1.0147465649930516,
2023-06-10 10:20:15.078849500,0.37804976,-0.465009,-0.74376893,0.13913956,0.9500637,0.18103872,,,0,1,0,0,0,-116.525,-43.99678,-255.4432,1.018345181301485,1.1492333425539636,0.9723409912415737,1.162629968671849,1.4893718012069654,1.0067740768552946,,0.9871004569062165,1.4138021893733677,0.9953953943224915,
2023-06-10 10:20:16.078849500,0.9903933,0.3799295,-0.10854948,0.7087033,0.5175726,-1.49256,,,0,1,0,0,0,-90.74703,-28.247868,-238.43428,1.146686216679432,0.9097657519653402,1.143189068545728,1.029189060760792,0.9548881846131761,0.9240231434871824,,1.3865105223144156,0.9979399811233929,0.9870841125299682,
2023-06-10 10:20:17.078849500,0.44493535,0.7992589,0.02778456,0.109955415,0.687276,-1.285617,,,0,1,0,0,0,-100.0139,-3.5500135,-228.80043,0.8748409849110127,1.0712592983236462,1.0040776858956382,0.9800457837262422,2.0441340445233975,1.059292042143246,,1.0866812943827828,1.0312275963132778,1.3418300757365582,
2023-06-10 10:20:18.078849500,-0.32665938,0.9431374,-0.021623092,0.096066125,-0.122823216,-0.024085432,,,0,1,0,0,0,-123.71111,8.903025,-224.0184,0.9499803021756845,1.1001115483993553,0.9983036079805288,1.0055071321304994,0.9109112890553384,1.058415112824941,,1.656031999963362,2.0864584946451656,1.0724905107710707,
2023-06-10 10:20:19.078849500,-0.32064804,0.94141966,-0.020097656,0.0057893978,-0.05782041,0.09108144,,,0,1,0,0,0,-125.12631,8.490162,-225.9423,1.1721923764461575,0.8684771711421986,1.0256094858545595,1.5945116286524805,1.1468562139304852,1.0035080763273934,,1.0981299322732592,1.084988441282345,1.0646124898773457,
2023-06-10 10:20:20.078849500,-0.22442535,0.97235,-0.022590406,0.042199984,0.08006965,0.043767843,,,0,1,0,0,0,-120.47845,8.632991,-224.99173,1.0651389418296875,1.3733669286518628,0.9769308923407565,1.176302425392795,1.0124011823776389,0.9242494753175218,,1.20828132327629,1.2429055188988072,1.2765763079647345,
2023-06-10 10:20:21.078849500,-0.22720677,0.9702403,-0.053764883,0.008609225,-0.07566592,-0.016584057,,,0,1,0,0,0,-121.335945,8.347757,-226.84709,1.0256244348355201,1.175364773116581,1.0183049544173848,0.9998034369867219,1.155134042738162,0.9810095019983255,,1.0711339179294337,1.1792973777860027,1.0197078120916905,
2023-06-10 10:20:22.078849500,-0.21646683,0.9718236,-0.06324142,0.00020723927,0.21391344,0.0133327935,139.0,,0,1,0,0,0,-120.2765,8.39857,-226.06558,1.0761527764421286,0.8074732406359181,1.0772670609393051,1.6878310978126512,0.9518318377396506,1.3308162246032433,1.0,1.1077068556264231,1.2195664384460998,0.965343472021368,
2023-06-10 10:20:23.078849500,-0.20793845,0.97303045,-0.08596339,0.003005864,-0.15446915,-0.043406438,138.0,-1.0,0,1,0,0,0,-119.72468,8.544416,-225.27193,1.0419236015624365,2.0663974876626288,1.305513328046743,1.059577525322253,1.3358499013184049,0.9953162183892497,1.0,0.9416126013662431,1.0329778576938702,1.1875215059105066,1.0
2023-06-10 10:20:24.078849500,-0.33935916,0.9329632,0.046093103,-0.007289419,-0.47726002,-0.15943018,,,0,1,0,0,0,-128.6054,9.0794,-227.01529,0.9846846531039477,0.9771988825492102,0.986667602406621,3.6094052813677817,0.9906433065324618,0.8942072447321455,,0.9278858896906758,0.9372772768505274,0.9018005433005707,
2023-06-10 10:20:25.078849500,-0.3955916,0.9064392,0.11541122,-0.0011871781,0.14558424,0.03023379,,,0,1,0,0,0,-131.3177,8.873284,-225.8216,0.8535098453682292,1.078391934793616,0.9532503574208607,0.9397166963054293,0.9557548588680649,1.0001460258052763,,0.9502416790608457,0.9573126083484385,1.1002432189252753,
