time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1686246814000001500,397.64400146484377,43.283227044157684,1.2185895925626173,79.64681578256933,52.357551124429094,0.6932268915697932,47.388683207490764,4.823808199114497,3.248909277118182,4.898525858763968,0.699316207348868
1686246814999997200,398.6439970703125,42.957786162383854,1.2069511718794845,42.45728880361119,52.35755740770101,0.36778600979596376,61.712928114122164,4.820195353415943,3.2542670123541177,4.8985500219364715,1.1600473282146164
1686246815999993900,399.6439938964844,43.45088550914079,1.2362604309326986,35.913057960460364,52.35756272095472,0.8608853565528989,67.99803007628405,4.8212388384776785,3.252720875689035,4.898572731682206,1.332585779230892
1686246816999991000,400.6439909667969,43.72508067917079,1.2365793514660954,33.530350837243695,52.3575682634851,1.1350805265828967,68.62962169389107,4.824472822159125,3.2479222621603494,4.898590320834381,1.4025437549080746
1686246817999988500,401.6439885253906,43.61925383284688,1.2369878237242595,35.05618796682063,52.35756849805358,1.0292536802589893,71.98086546941578,4.8264347523903455,3.245006103801283,4.898608723598256,1.3199955622878754
1686246818999984600,402.6439846191406,43.67989329621196,0.8286536842329684,27.522045889658088,52.35757412101613,1.0898931436240673,67.53663390560084,4.829705145798695,3.2401366078353004,4.898626838230679,1.3059380808342516
1686246819999982800,403.64398291015624,43.3579039266333,1.2307199691158934,40.103650456997535,52.35757561938827,0.7679037740454078,76.98217450256378,4.833565376054203,3.234375177402713,4.898644656024467,1.1172604011897065
1686246820999980000,404.64397998046877,43.7165290703997,1.253588913210889,40.116584000815244,52.357577642188005,1.126528917811811,75.62036711502809,4.834529899459425,3.232933294087844,4.898663455754535,1.1410162896571316
1686246821999977700,405.6439777832031,43.46300290338695,1.254073244598601,41.159713623022974,52.35758523825251,0.8730027507990599,72.88958268137401,4.845703176710554,3.2161619604749516,4.898678465205676,1.1421704317824841
1686246822999975200,406.64397509765627,43.56174182891846,1.2439701224031978,34.03082519558514,52.35758724735411,0.9717416763305664,76.2434560539203,4.849799816143951,3.209981117719999,4.898700084895397,1.299319702517549
1686246823999974000,407.6439738769531,43.549637937918305,1.2227350628257658,33.13873590153776,52.35759303557774,0.9596377853304148,78.53278676337042,4.854523596717868,3.2028327589336043,4.8987184914443915,1.2963561923928892
1686246824999972000,408.64397216796874,43.46506373770535,1.0401427623502368,38.85878716260385,52.35760896758172,0.8750635851174593,59.358401252595556,4.843485965390571,3.219500075454791,4.8987285693587515,1.1395085221690566
1686246825999970600,409.64397045898437,43.730112344026566,0.9221829182887938,30.847852951629843,52.35760844291813,1.140112191438675,64.12553048750331,4.832810850614763,3.235502482609007,4.898752103990154,1.1650597116619228
1686246826999968500,410.6439685058594,43.79391788877547,1.2374243506730371,37.10019678533973,52.357605865804,1.2039177361875772,72.52632429336049,4.837678587037734,3.228219775868028,4.898776537736952,1.2436152686109858
1686246827999966700,411.643966796875,44.236492222175,1.165686994451783,30.481526648313245,52.357604267266616,1.6464920695871115,73.17002671911085,4.827161215908689,3.243925342608207,4.898799114701261,1.3249456368814008
1686246828999965400,412.64396533203126,44.33597694803029,1.2426911524133308,33.55313915789812,52.35760517447624,1.7459767954424024,72.9220370299852,4.829782821077727,3.2400208230829786,4.898816471889989,1.3436490118530227
1686246829999963600,413.6439636230469,43.9136618655175,1.1539625563506941,38.21733997159308,52.357611393517296,1.3236617129296064,64.39527010519043,4.828533738332006,3.2418820105886597,4.898831960322396,1.1808690287608081
1686246830999962400,414.64396240234373,43.88397121895105,1.2268375377113825,41.00034255307961,52.357612626296095,1.2939710663631558,68.33403779929954,4.832526926566762,3.235926534517748,4.898849190317324,1.1315722437482882
1686246831999960800,415.6439609375,44.50290322303772,0.9698018550619836,31.36920164871208,52.35760983447039,1.912903070449829,71.0824528954344,4.818257767103908,3.2571351096526056,4.898866630655339,0.9999451374662348
