time,seconds_elapsed,relativeAltitude,pressure
1686391188250051000,2507.2180510253907,-1.1837577819824219,1016.8377685546875
1686391189321265000,2508.289264892578,-1.1731891632080078,1016.8361663818359
1686391190392473900,2509.360473876953,-1.1679039001464844,1016.8355560302734
1686391191463617000,2510.4316169433596,-1.1256275177001953,1016.8309020996094
1686391192534837000,2511.5028369140623,-1.0939197540283203,1016.8267059326172
1686391193606113800,2512.5741137695313,-1.0305042266845703,1016.8194580078125
1686391194677386000,2513.645385986328,-0.9618034362792969,1016.8106079101562
1686391195748571000,2514.716570800781,-0.9195270538330078,1016.8060302734375
1686391196819716900,2515.787716796875,-0.9089565277099609,1016.8045806884766
1686391197890892000,2516.8588920898437,-0.9089565277099609,1016.8045806884766
1686391198962027000,2517.9300270996096,-0.9565181732177734,1016.8100738525391
1686391200033205000,2519.001205078125,-0.9987964630126953,1016.8151092529297
1686391201104425000,2520.0724250488283,-1.0146503448486328,1016.8173980712891
1686391202175618800,2521.1436188964844,-1.0146503448486328,1016.8173980712891
1686391203246819000,2522.214819091797,-1.0093650817871094,1016.8167114257812
1686391204318027000,2523.2860270996093,-0.9829425811767578,1016.8133544921875
1686391205389256000,2524.357255859375,-0.9829425811767578,1016.8133544921875
1686391206460452000,2525.4284521484374,-0.9882259368896484,1016.8138885498047
1686391207531613000,2526.499613037109,-0.9882259368896484,1016.8141937255859
1686391208602834000,2527.570833984375,-0.9987964630126953,1016.8151092529297
1686391209674026000,2528.642025878906,-0.9987964630126953,1016.8151092529297
1686391210745250800,2529.713250732422,-0.9882259368896484,1016.8138885498047
1686391211816431900,2530.7844318847656,-0.9723720550537109,1016.8122100830078
1686391212887620000,2531.8556201171873,-0.9618034362792969,1016.8109130859375
1686391213958788900,2532.9267888183595,-0.9406642913818359,1016.8081665039062
1686391215029999900,2533.9979997558594,-0.9195270538330078,1016.8058013916016
1686391216101203000,2535.0692028808594,-0.8931026458740234,1016.8025207519531
1686391217172450000,2536.140449951172,-0.8349723815917969,1016.7953491210938
1686391218243728000,2537.211727783203,-0.7821254730224609,1016.7892456054688
1686391219314982000,2538.282981933594,-0.7557029724121094,1016.785888671875
1686391220386204000,2539.354203857422,-0.7134246826171875,1016.7807769775391
1686391221457367800,2540.425367919922,-0.7134246826171875,1016.7807769775391
1686391222528550000,2541.4965498046877,-0.7451324462890625,1016.7845916748047
1686391223599716900,2542.567716796875,-0.8138332366943359,1016.7933654785156
1686391224670900200,2543.6389001464845,-0.8561115264892578,1016.7980194091797
1686391225742112000,2544.710112060547,-0.9248104095458984,1016.8061065673828
1686391226813338000,2545.7813381347655,-0.9670886993408203,1016.8116760253906
1686391227884533800,2546.8525336914063,-0.9670886993408203,1016.8116760253906
1686391228955745000,2547.9237451171875,-0.9618034362792969,1016.8106079101562
1686391230026958800,2548.9949587402343,-0.8931026458740234,1016.8029022216797
1686391231098205200,2550.066205078125,-0.8613948822021484,1016.7988586425781
1686391232169439000,2551.1374389648436,-0.8296871185302734,1016.7951202392578
1686391233240667100,2552.208667236328,-0.7979793548583984,1016.7913055419922
1686391234311860000,2553.279859863281,-0.7979793548583984,1016.7913055419922
1686391235383051800,2554.3510517578125,-0.7874107360839844,1016.7900848388672
1686391236454236000,2555.422235839844,-0.7874107360839844,1016.7900848388672
1686391237525397000,2556.4933969726562,-0.729278564453125,1016.7830657958984
1686391238596574000,2557.564573974609,-0.7187099456787109,1016.7813873291016
1686391239667802000,2558.635802001953,-0.7134246826171875,1016.781005859375
1686391240739014000,2559.7070139160155,-0.7081413269042969,1016.7805480957031
1686391241810208000,2560.7782080078123,-0.7081413269042969,1016.7805480957031
1686391242881399000,2561.8493989257813,-0.7504177093505859,1016.7850494384766
1686391243952568000,2562.9205681152343,-0.7504177093505859,1016.7855834960938
1686391245023739100,2563.9917392578127,-0.7504177093505859,1016.7855834960938
1686391246094979000,2565.062979003906,-0.7451324462890625,1016.7845153808594
1686391247166169900,2566.134169921875,-0.7081413269042969,1016.7803955078125
1686391248237511000,2567.205510986328,-0.6552944183349609,1016.773681640625
1686391249308798000,2568.2767978515626,-0.602447509765625,1016.7672729492188
1686391250379990000,2569.3479899902345,-0.5443172454833984,1016.7605590820312
1686391251451191800,2570.419191894531,-0.48090171813964844,1016.7525482177734
1686391252522406100,2571.49040625,-0.44390869140625,1016.7488098144531
1686391253593653000,2572.5616530761718,-0.44390869140625,1016.7488098144531
1686391254664856800,2573.6328569335938,-0.475616455078125,1016.7520904541016
1686391255736000000,2574.704,-0.5020389556884766,1016.75537109375
1686391256807224000,2575.7752241210937,-0.5496025085449219,1016.7611694335938
1686391257878409000,2576.846408935547,-0.6077327728271484,1016.7683410644531
1686391258949614000,2577.917614013672,-0.665863037109375,1016.7751312255859
1686391260020859000,2578.988858886719,-0.69757080078125,1016.7787170410156
1686391261092088000,2580.0600881347655,-0.729278564453125,1016.7828369140625
1686391262163285000,2581.1312849121095,-0.7557029724121094,1016.7862701416016
1686391263234489000,2582.2024890136718,-0.7557029724121094,1016.7862701416016
1686391264305710000,2583.2737099609376,-0.7662715911865234,1016.7873382568359
1686391265376952800,2584.344952880859,-0.7557029724121094,1016.7860412597656
1686391266448171000,2585.4161708984375,-0.7451324462890625,1016.7847442626953
1686391267519414800,2586.4874147949217,-0.7345638275146484,1016.7837524414062
