,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr_bpm,loc_speed,labelwalking,labelstanding,labelcycling,labelsitting,labeljogging,mag_x,mag_y,mag_z,pca_1,pca_2,pca_3,pca_4
2023-06-10 09:39:21.578849500,-0.2273296966996572,0.9737301912667647,0.059984412226756025,-0.023641727534028045,-0.010759174664693954,-0.0035000199364399317,88.0,0.0,0,1,0,0,0,-117.70723121132247,12.35047441468982,-227.0361044905165,-0.31138290391177603,-0.36323990555369673,-0.18908629303286412,-0.1630150548443623
2023-06-10 09:39:22.078849500,-0.21683580660099516,0.9738228185789607,0.05991578605717862,0.027193531166642915,-0.020158383152769962,-0.015671794222091532,87.5,0.0,0,1,0,0,0,-117.27948443566189,12.409121964605735,-226.8604549267087,-0.3133402394605785,-0.3590305096341552,-0.1931504181821023,-0.1611747078124737
2023-06-10 09:39:22.578849500,-0.20710320169336943,0.9729283469588086,0.038431990962805994,0.018255143476427194,0.04414686567057458,0.012518742983504803,87.0,0.0,0,1,0,0,0,-117.71541715339062,11.997285807454285,-226.82365992230245,-0.30743161036417,-0.35948543957544515,-0.19432620056400116,-0.16130971167702646
2023-06-10 09:39:23.078849500,-0.20739873937035572,0.9720374421901496,0.02759449539274256,-0.01813353382832833,0.09326513360870438,0.04332637708265958,86.5,0.0290515275,0,1,0,0,0,-118.04290859251648,11.54835838658224,-226.32604200907792,-0.30513872483649035,-0.35870501748233025,-0.18913301250150946,-0.16045495508912982
2023-06-10 09:39:23.578849500,-0.21469236855630178,0.9733320854239572,0.036841792161968596,-0.023593544637260343,0.07965164582884227,0.023692798841978214,86.0,0.058103055,0,1,0,0,0,-117.33799183739045,11.620325202078552,-225.72748176136395,-0.31039508362569623,-0.3541646068137631,-0.18615247319140077,-0.15907661306350934
2023-06-10 09:39:24.078849500,-0.21013682402317418,0.9787623221504871,0.04961725398855338,-0.018145256941699314,0.09592496033415908,-0.02846450053318605,85.5,0.0290515275,0,1,0,0,0,-115.71003214401962,12.23247041116552,-225.04971827875283,-0.32026645523663877,-0.3479506201107162,-0.19398627865486712,-0.1541042550571957
2023-06-10 09:39:24.578849500,-0.17844523989436314,0.9858346098139521,0.05807514490211887,-0.0849216759797475,0.2926501409379496,-0.022798617590019613,85.0,0.0,0,1,0,0,0,-114.35636451189146,12.50416263577115,-222.5815435337488,-0.3359966853727484,-0.3380145307796503,-0.19881239680404883,-0.13699741549409064
2023-06-10 09:39:25.078849500,-0.1326519537342304,0.9871664642387439,0.0826892720320897,-0.24008344479404164,0.6660817748661509,0.09776170753753861,84.5,0.0,0,1,0,0,0,-114.69016940406277,11.175242056012234,-216.01184999030562,-0.3616586335634905,-0.3282995125213768,-0.17722622834423518,-0.09196739085943323
2023-06-10 09:39:25.578849500,-0.10884214122153132,0.978359795782845,0.14445987141575958,-0.36496378128184304,0.9624328858921128,0.26697959398015114,84.0,0.0,0,1,0,0,0,-117.11763343518358,7.8365578996087635,-205.60517538201057,-0.39508835372761325,-0.3271784589328712,-0.1219514097335998,-0.017635550707720563
2023-06-10 09:39:26.078849500,-0.12778736608557584,0.9656258049372262,0.2241965313399534,-0.31703503778684783,0.8717651890047471,0.34116510192294563,83.5,0.09428589,0,1,0,0,0,-120.44419969839134,3.710495695849286,-195.6331074356859,-0.42554809835392693,-0.32838110365309103,-0.049568591080830116,0.05001448987142476
2023-06-10 09:39:26.578849500,-0.16881177287847574,0.9603954118454032,0.26789345761276956,-0.10252122319104823,0.35679941520953495,0.24386592405789045,83.0,0.18857178,0,1,0,0,0,-122.69873233335731,0.9268824786268288,-191.43751639269232,-0.4354279512873438,-0.3310467241621393,-0.006948761692627883,0.07774572766964623
2023-06-10 09:39:27.078849500,-0.1935946325832069,0.9645032448529025,0.24221878443327535,0.10866294534795652,-0.24972431291085206,0.05193700109940447,82.5,0.18720863999999998,0,1,0,0,0,-122.90041629736547,0.750534291292601,-194.52268834068855,-0.4187184891350857,-0.33445786963626284,-0.019627679216105004,0.059041011069101174
2023-06-10 09:39:27.578849500,-0.19225076619424475,0.9660196402996516,0.17559687860696266,0.16245490973978782,-0.5352421949769808,-0.07342508090596184,82.0,0.1858455,0,1,0,0,0,-121.97929456995746,2.5198969946507814,-201.0031408949562,-0.39037747301639164,-0.33364424214267285,-0.05777115123294468,0.014051390193729307
2023-06-10 09:39:28.078849500,-0.18919351986806052,0.9552509027113187,0.129565063821012,0.08349612640924702,-0.40010773084065754,-0.03946894134591396,82.5,0.29998182,0,1,0,0,0,-121.63061204393547,4.428539798379459,-205.4493242331273,-0.3720771481398032,-0.3285455860111861,-0.07313027180379364,-0.02623082103423724
2023-06-10 09:39:28.578849500,-0.19937069108399405,0.9419113046797557,0.12942445958767862,0.021195991409218913,-0.11984249906647239,0.09778815755403206,83.0,0.41411814,0,1,0,0,0,-122.27431764420554,5.271077591553823,-206.06019013315273,-0.3704416681074385,-0.3286560656844955,-0.06141279722481153,-0.04056164234212163
2023-06-10 09:39:29.078849500,-0.1983597900556376,0.9477129873800917,0.13861348046846245,0.050668909904726715,-0.006209785109930856,0.2014145508885185,83.16666666666667,0.48696842,0,1,0,0,0,-122.63546419144221,5.260457093735608,-205.47894614606,-0.3772940731549364,-0.326772962977815,-0.05274789059000318,-0.04290052460777119
2023-06-10 09:39:29.578849500,-0.15498360166174807,0.9788768943643805,0.11065873851041126,0.08688843931133358,-0.062045496911588796,0.19338262092950512,83.33333333333333,0.5598187,0,1,0,0,0,-121.62434183351822,5.2346090551844195,-206.67921375088827,-0.3807016277423843,-0.31124432110248346,-0.07113114896157513,-0.05558024571865498
2023-06-10 09:39:30.078849500,-0.08495865758503975,1.0130272296047145,0.05364183781647037,0.0208228686020459,-0.028111667304987206,0.12159604882329982,83.5,0.8864215499999999,0,1,0,0,0,-120.17907292340001,5.4665025099580005,-209.12103116771084,-0.38192860609382034,-0.27214734188085826,-0.08657087412166398,-0.09180227574765498
2023-06-10 09:39:30.578849500,-0.04621751634256093,1.0210919952932311,0.02321124944823945,-0.11148726048301313,0.2542968930627217,0.0890989254710677,83.66666666666667,1.2130244,0,1,0,0,0,-120.54922336485005,5.5316593061661425,-209.73490375703776,-0.3838040920859298,-0.24692584168071421,-0.07487083553852462,-0.11674078388448447
2023-06-10 09:39:31.078849500,-0.07294050145452564,1.0002452774737398,0.05180308715700698,-0.16413219623107392,0.616813851907035,0.12902482070902993,83.83333333333333,1.1371419,0,1,0,0,0,-123.70825490732375,5.133956897755609,-207.09824797540935,-0.3862973038150293,-0.2733217430554416,-0.04491130161552561,-0.09668905718991938
2023-06-10 09:39:31.578849500,-0.13334842574957834,0.9768856013822714,0.10647409464890747,-0.08099191982770221,0.7456808715483864,0.17126820449950622,84.0,1.0612594,0,1,0,0,0,-128.11373793365382,4.583842404291044,-203.29560703902106,-0.3947459659918712,-0.31057699222516744,0.0008372422479582531,-0.07003694578031873
2023-06-10 09:39:32.078849500,-0.1686983795598853,0.9749828168794762,0.13094190716197396,0.013310808403866876,0.544474949455247,0.14300791856282696,84.16666666666667,0.84207732,0,1,0,0,0,-131.45514261122514,4.2856159932617865,-201.25558022484145,-0.39741305872574334,-0.34796464385510584,0.014449711363466157,-0.045185885621802646
2023-06-10 09:39:32.578849500,-0.16193999549200622,0.9892661584464044,0.11540125453529622,-0.03251337393830411,0.25068833215137165,0.07895083847340088,84.33333333333333,0.62289524,0,1,0,0,0,-133.27144103513658,4.070577236699796,-201.35697641074702,-0.3921597268319331,-0.3702349885931329,0.0018672191203069968,-0.03181865594707291
2023-06-10 09:39:33.078849500,-0.14661523370185806,0.9961455793162811,0.10130127251169925,-0.19486600837479037,0.19478886014076022,0.09136670845615069,84.5,0.94174212,0,1,0,0,0,-135.22508691719298,3.4266218126823547,-201.85021724796601,-0.3920374634983172,-0.3539036479684353,0.02666515091859676,-0.0520426047306248
2023-06-10 09:39:33.578849500,-0.15207047277183292,0.9861216722294128,0.11773505458054734,-0.2989430167776927,0.4952672740477365,0.22132226322751078,84.66666666666667,1.260589,0,1,0,0,0,-138.7392270947853,2.366372756227607,-202.26145675143653,-0.38963829649310683,-0.3504614850702261,0.07032019950556181,-0.07086673817754903
2023-06-10 09:39:34.078849500,-0.16621035267987785,0.9748847175273687,0.13899301909542527,-0.24295033671306662,0.9944615976576017,0.3595491373499062,84.83333333333333,1.30184835,0,1,0,0,0,-142.86064389618696,1.7046005876109052,-204.77901545042374,-0.3760407770621613,-0.375119462176692,0.09347310355698049,-0.0876217560318468
2023-06-10 09:39:34.578849500,-0.16291767541579982,0.9804547445320343,0.12182895046594971,-0.12729441390707782,1.420889700428921,0.35705828661947187,85.0,1.3431077,0,1,0,0,0,-144.79410446193916,2.254272231582268,-211.3448645194381,-0.35229839349572806,-0.39002554173479986,0.0821725173701473,-0.13330904090591433
2023-06-10 09:39:35.078849500,-0.144928713901263,0.9983724773611223,0.07041235843874376,-0.11904279294264543,1.5594428476760944,0.20313795233111423,84.875,1.0767849,0,1,0,0,0,-142.44023693970783,3.903283500159997,-220.1395237399645,-0.31907024943722573,-0.40191924429412984,0.015557737196435394,-0.17502649533949421
2023-06-10 09:39:35.578849500,-0.13714234120138077,1.0069456441714768,0.039633092324856345,-0.2333135850958403,1.3182978721470489,0.04513752367905337,84.75,0.8104621,0,1,0,0,0,-136.32035288551634,5.7257032838973005,-226.32510348112362,-0.29920632090357874,-0.3899062849017699,-0.054826641528404677,-0.19706244715994053
2023-06-10 09:39:36.078849500,-0.14592358390019147,0.9935986124534947,0.07140142188121479,-0.31494894044174604,0.7509206893212266,0.01602488963832629,84.625,1.2473309,0,1,0,0,0,-129.28414292408755,6.958233561688592,-226.67212719911603,-0.3179455081569909,-0.3182877596861045,-0.05465586184735424,-0.2203111386471646
2023-06-10 09:39:36.578849500,-0.14998548635307737,0.968363690046085,0.14537825963786297,-0.2318655425191674,0.06695657264212064,0.0836124207464502,84.5,1.6841997,0,1,0,0,0,-124.58338928006062,7.612445922317215,-222.8382991508027,-0.35416993896847276,-0.25370979520785014,-0.028736532073945276,-0.21326164534391076
2023-06-10 09:39:37.078849500,-0.13537388257576344,0.9511708531307201,0.20123323730331355,-0.02624518812618504,-0.4429231439602989,0.10839923560068794,84.375,1.7070960999999998,0,1,0,0,0,-123.92523764332243,8.067534606272279,-219.66052034637838,-0.3767885312511444,-0.23907120531319295,-0.021605211631647383,-0.18636698720349656
2023-06-10 09:39:37.578849500,-0.11846737315445559,0.9524529161452873,0.19796060679232985,0.14774697668553488,-0.5898724967529442,0.026008146154927726,84.25,1.7299924999999998,0,1,0,0,0,-126.71082106709987,8.349961967262038,-220.53900290838124,-0.37479220581618183,-0.24943843629672746,-0.018848844222899744,-0.19194615800991546
2023-06-10 09:39:38.078849500,-0.12249132982462733,0.9683575390609167,0.14241415848790123,0.19042196764916675,-0.4271246096200369,-0.08336258838591798,84.125,1.7353223999999998,0,1,0,0,0,-130.7770992242624,8.117855774899404,-224.78490726713088,-0.3489221724322617,-0.27691051766764896,-0.02091955023677202,-0.2246604656932314
2023-06-10 09:39:38.578849500,-0.14620307638027683,0.988251628260604,0.07219271091860642,0.12381286733082061,-0.18456887997790936,-0.11318243892983805,84.0,1.7406523,0,1,0,0,0,-134.076545870379,7.295077393241014,-229.02060829753356,-0.3177167742612486,-0.3041681166329337,-0.021256460003030546,-0.260063844107757
2023-06-10 09:39:39.078849500,-0.17210678501011245,1.0007315398063723,0.02793926301623698,0.02596608478906553,-0.051232862973659345,-0.06406717175656751,84.3,1.7157756000000002,0,1,0,0,0,-136.02901757304883,6.378304838819443,-230.45976918882272,-0.2996165997564565,-0.32340313008123955,-0.016690579443976502,-0.27377505712782213
2023-06-10 09:39:39.578849500,-0.19613708403006092,0.9960560050005288,0.03645662072308206,-0.04577681467024303,-0.032986869532455804,-0.020804012882361972,84.6,1.6908989,0,1,0,0,0,-137.4147143973268,5.9241017453454115,-228.8515339743417,-0.3010061258846152,-0.335381709406581,6.948835985541926e-05,-0.26349972985807846
2023-06-10 09:39:40.078849500,-0.22824140406582452,0.972149919014134,0.09583537530896943,-0.06779818710940338,-0.014341892986001107,-0.026523072101897506,84.9,1.8418495,0,1,0,0,0,-138.9848298111743,5.901993824675086,-226.02195941149412,-0.316368828046518,-0.33526978437860583,0.040692046302385404,-0.2520636289518472
2023-06-10 09:39:40.578849500,-0.2641912165941198,0.9415434361150488,0.16553787409388543,-0.039938993788422895,0.08028715185078406,-0.035357322099862476,85.2,1.9928001,0,1,0,0,0,-140.317636131827,5.820914435966154,-224.1465320369281,-0.32819850232394043,-0.3348008932120352,0.08052671596294332,-0.24484774204017395
2023-06-10 09:39:41.078849500,-0.2787202190316367,0.9263720434340377,0.18739632816204527,0.010594174429361947,0.206392673530405,0.004309795641271696,85.5,1.8544736499999999,0,1,0,0,0,-140.21449379205302,5.475497678430735,-224.32100018814145,-0.3228837606946892,-0.3455917040042767,0.07898962195805058,-0.23473162651772111
2023-06-10 09:39:41.578849500,-0.2571026191385966,0.9395505244454323,0.13681569965024212,0.042156779216323624,0.25258324916058034,0.06694071122289966,85.8,1.7161471999999998,0,1,0,0,0,-138.1953582404815,5.269852337285032,-226.22907240902407,-0.3085893419999384,-0.3432191693707222,0.045043249123999415,-0.24078562708378143
2023-06-10 09:39:42.078849500,-0.2188370635965264,0.970513083461134,0.05211072390341146,0.0413172869092569,0.14937433178284107,0.08271244690674003,86.1,1.6577656999999997,0,1,0,0,0,-135.3759094476984,5.6237303151537805,-228.7671798076084,-0.29547992658224914,-0.32990015523415395,-0.00019929265510808605,-0.2594919560358712
2023-06-10 09:39:42.578849500,-0.1952759151979872,0.9936587427284922,-0.0007759831125868699,0.03536080376157261,-0.05440494727508226,0.03239653917251649,86.4,1.5993841999999998,0,1,0,0,0,-133.65394149177516,6.263556422517487,-230.8746078534585,-0.28779918192815457,-0.3234258593521379,-0.03339344733852474,-0.2732247534141764
2023-06-10 09:39:43.078849500,-0.1919293269350227,0.9929177612495338,0.006302407367155668,0.040341755060323954,-0.19938498121114756,-0.02742818852397773,86.7,1.3751962,0,1,0,0,0,-133.94769954114653,6.455949357098462,-231.8877665937525,-0.2819405726152345,-0.3390561155791761,-0.05058670932629847,-0.2628185684012986
2023-06-10 09:39:43.578849500,-0.1891799895706665,0.9761932630317233,0.04582672086179436,0.019353117748082942,-0.13152091415270853,-0.035789634564625125,87.0,1.1510082,0,1,0,0,0,-135.27049041747432,5.98447452000184,-231.46723096222007,-0.27968806012428865,-0.35804150269011603,-0.05031297777936891,-0.23880555405874523
2023-06-10 09:39:44.078849500,-0.17735236851740427,0.9637477741478111,0.0826444242273985,-0.06768544729052485,0.13212119910494236,0.003780799366678919,87.05555555555556,1.0888526,0,1,0,0,0,-135.68201909595203,5.5425729813257405,-229.63766794370463,-0.287265420408808,-0.3605799735863781,-0.039949236989202705,-0.21827912455565082
2023-06-10 09:39:44.578849500,-0.17268947115783287,0.963872457277799,0.11917513795789707,-0.17982027320778646,0.3575090328928218,0.039113529187658494,87.11111111111111,1.026697,0,1,0,0,0,-134.31852201216734,5.8675013696646365,-227.00778454676,-0.3051027340781804,-0.3572134529099943,-0.03635865805552345,-0.19765678212684878
2023-06-10 09:39:45.078849500,-0.19258961372201713,0.9639898853891817,0.17580525593772017,-0.21014558158951008,0.2856823041574043,0.036805707882501336,87.16666666666667,1.00842885,0,1,0,0,0,-132.44771899150288,6.669209683553096,-224.59689834247047,-0.3282858830564024,-0.3514276908331189,-0.02928221793231985,-0.1813149335900851
2023-06-10 09:39:45.578849500,-0.2288234526077753,0.9482862696768121,0.2388829221647412,-0.10670609037872124,-0.08793225759975937,0.013258031723541253,87.22222222222223,0.9901607,0,1,0,0,0,-132.2285080508707,6.855758756781186,-223.12747690120963,-0.34086770056583005,-0.35312204977205647,-0.014475063626387808,-0.1660668804796726
2023-06-10 09:39:46.078849500,-0.2561366179819647,0.9218420144713098,0.25861488290395185,0.0539666653357975,-0.47263741089618777,0.001953149913502412,87.27777777777777,0.97521025,0,1,0,0,0,-134.30250328803353,5.895925982930279,-222.59437172480492,-0.3328341704028023,-0.36311995908209266,0.0030439351646088363,-0.1553517273476817
2023-06-10 09:39:46.578849500,-0.26026473023292584,0.9109079733445508,0.210737168903625,0.14282042664030456,-0.5766568041662573,0.010356790928331737,87.33333333333333,0.9602598,0,1,0,0,0,-137.02495587901632,4.524051335968712,-222.67018403829843,-0.31222559446025516,-0.37647172419372965,0.010256383830670917,-0.15501341815390812
2023-06-10 09:39:47.078849500,-0.24761508910182503,0.9343250908440074,0.1411593662890033,0.10807353203549028,-0.4119568168122428,0.021325096193293883,87.38888888888889,0.92328918,0,1,0,0,0,-138.5616954102787,3.775442916802294,-223.20772328766057,-0.2986336737653993,-0.38876077595847036,0.0020845775910669617,-0.16369432088162622
2023-06-10 09:39:47.578849500,-0.23247313821164003,0.9769939215210515,0.1251261669688874,0.004185245095884686,-0.23365288685416144,0.02899537271480549,87.44444444444444,0.88631856,0,1,0,0,0,-139.37930575090368,3.687136063375947,-223.98205758537193,-0.30348893178105596,-0.3986471010814123,-0.0056933342121735925,-0.17177427970646963
2023-06-10 09:39:48.078849500,-0.22518886740808228,0.9999916162832566,0.18137226653478744,-0.08314768247427286,-0.18850542670896514,0.055637931583043296,87.5,0.96075423,0,1,0,0,0,-141.53096907546825,3.594154342373198,-224.37736054714523,-0.31964093076198985,-0.4046173643350234,0.012105453800874112,-0.17462093696005238
2023-06-10 09:39:48.578849500,-0.22917904533983824,0.9822199826761989,0.24491701061198998,-0.1007972586299749,-0.12849264347418338,0.12391902359289333,87.55555555555556,1.0351899,0,1,0,0,0,-145.03130617120422,3.6503680225857007,-224.21011090987787,-0.3271780241125756,-0.4162180993480261,0.0427942197993829,-0.1706536439996769
2023-06-10 09:39:49.078849500,-0.23672267018846924,0.9473552692191403,0.23572091959939492,-0.041224037717141136,0.1724261331760961,0.21905956193240522,87.61111111111111,0.8500110000000001,0,1,0,0,0,-146.12987651635882,5.12961080474027,-224.70208150776352,-0.3153169094155368,-0.4389472499227459,0.03474116038296799,-0.16602504641635768
2023-06-10 09:39:49.578849500,-0.22878872416509072,0.9400129961720803,0.14741850383770946,0.038990012108944226,0.6962991730107042,0.29123337609107286,87.66666666666667,0.6648321,0,1,0,0,0,-140.81150282898545,8.530440482429473,-227.1067346061713,-0.30122759766556034,-0.43498031600195547,-0.024470367829838347,-0.18867521026350997
2023-06-10 09:39:50.078849500,-0.19525758707685875,0.9730361692974248,0.05807595069868125,0.012077802490776423,1.1713945748634442,0.2991081972513046,87.72222222222223,0.54828868,0,1,0,0,0,-130.04119306901643,11.92279552504966,-229.44789257599354,-0.3043760876132692,-0.39504854473969353,-0.10895226666631717,-0.21610759802709498
2023-06-10 09:39:50.578849500,-0.16030085365653934,1.0075877199062395,0.05299334817861822,-0.21186668612076898,1.3460361213806589,0.24290863163159146,87.77777777777777,0.43174526,0,1,0,0,0,-119.9393714294744,12.378336589730273,-226.20470075272706,-0.3321869072716108,-0.34603127086163804,-0.15632361839523398,-0.19254343910259286
2023-06-10 09:39:51.078849500,-0.16895532835533775,0.9955112159355204,0.14047182035440464,-0.5024676952688857,1.1587767059265057,0.14979452368569016,87.83333333333333,0.432265845,0,1,0,0,0,-115.77129769251918,9.397812132150145,-214.06146839556118,-0.3795534031391985,-0.31023967661074964,-0.11493029185271784,-0.10490008571787805
2023-06-10 09:39:51.578849500,-0.23135982688444023,0.9393847955000566,0.24149178325518525,-0.5197585426639336,0.6450518774066517,0.03891632966065176,87.88888888888889,0.43278643,0,1,0,0,0,-116.78675731482606,6.009778764038156,-198.58024059315326,-0.4223948799517224,-0.3051723603441601,-0.0312720373293287,0.003163440416469321
2023-06-10 09:39:52.078849500,-0.29246121139038167,0.8974681435911376,0.25954561860809033,-0.055797720841342345,-0.15364979537771137,-0.08062640191889787,87.94444444444444,0.30127802,0,1,0,0,0,-118.43524809361826,5.596693612080351,-192.34501080942943,-0.4300830431663973,-0.3237864245202921,-0.007027978382219427,0.0496277400292513
2023-06-10 09:39:52.578849500,-0.2848449955746447,0.9196690397668937,0.16756035761445962,0.6194586768051942,-1.0645146066903108,-0.17873337775942577,88.0,0.16976961,0,1,0,0,0,-119.07839471631613,8.01853082133527,-203.2548009686733,-0.38828748334850904,-0.3420626686423619,-0.07884183836177319,-0.017034733363048477
2023-06-10 09:39:53.078849500,-0.21636936477712743,0.9841266089885798,0.03761483325519729,0.9042343312407485,-1.6768336576762652,-0.1984000199212609,88.125,0.156268075,0,1,0,0,0,-122.25289081271043,9.912053660804146,-224.63054687963478,-0.313090498752484,-0.36085363111579893,-0.17479233154378865,-0.14866199589703094
2023-06-10 09:39:53.578849500,-0.17897275265993384,1.0119035899953444,-0.015039513977143938,0.47805636571424087,-1.5908128322043806,-0.10623909400681934,88.25,0.14276654,0,1,0,0,0,-131.31615220219848,8.910877068413164,-239.66640473273245,-0.2459852127628242,-0.4073934954134362,-0.18953382741198452,-0.22993490241971107
2023-06-10 09:39:54.078849500,-0.24840654275357024,0.9518807812368857,0.06830267257682901,-0.2914332922617623,-0.8578130581506488,0.054474511191608926,88.375,0.15589745500000002,0,1,0,0,0,-143.55297442641046,6.47538187848456,-237.45947900901564,-0.22933040348177353,-0.475470637935309,-0.08334195223385527,-0.20539359771649437
2023-06-10 09:39:54.578849500,-0.38638180692787066,0.8436069253478792,0.2330097950702891,-0.6903421323902489,-0.04601459274623238,0.18510973304213083,88.5,0.16902837,0,1,0,0,0,-151.77268115702861,5.82819536991396,-223.6020613263004,-0.2651776228183607,-0.532138922220692,0.05896711028134796,-0.1186253233825334
2023-06-10 09:39:55.078849500,-0.46904547004980857,0.7837917203614838,0.3551184513731467,-0.41356100852155186,0.26783885116378137,0.21883336042945017,88.625,0.14759176000000002,0,1,0,0,0,-151.71577266733138,7.848708054510441,-213.43762766828561,-0.31400567998323203,-0.5466671717409058,0.11668736138957189,-0.0611837677801636
2023-06-10 09:39:55.578849500,-0.41820039421932725,0.8282263817982765,0.35071698832033776,0.14162447864681363,0.04693876382820834,0.17702948916693925,88.75,0.12615515,0,1,0,0,0,-146.1898557503429,10.231649432067176,-215.71254898660746,-0.3352690584356973,-0.5189503778750599,0.058141272476597575,-0.08048491735556824
2023-06-10 09:39:56.078849500,-0.2853645975384878,0.9350935179957829,0.24549206042764213,0.37767250184627094,-0.25551278368205593,0.1294311454558645,88.875,0.122226155,0,1,0,0,0,-141.34245864111983,10.657706015724958,-224.99528832014374,-0.3237922298940347,-0.4814187890338522,-0.0426489863476921,-0.1399184658871502
2023-06-10 09:39:56.578849500,-0.19374073445969853,1.010484819876628,0.1370001360404656,0.1645533166545888,-0.26416491323223884,0.10970622328026311,89.0,0.11829716,0,1,0,0,0,-140.33064624688888,9.523948826510313,-230.09873313859984,-0.3051151434516416,-0.4658693549176798,-0.0948492514586356,-0.17325734885176586
2023-06-10 09:39:57.078849500,-0.20980331008018233,1.0034514498353118,0.09579660028387725,-0.11497527592132285,-0.06609831916747859,0.09010840782835602,88.75,0.08726646,0,1,0,0,0,-141.84637645159978,8.835372642273416,-227.0267694424632,-0.29972360833251727,-0.4778072736461726,-0.07771583166822066,-0.1580634098018842
2023-06-10 09:39:57.578849500,-0.2892157976642551,0.9471021255969868,0.11242535153186871,-0.1102665834975302,0.010521224964175254,0.0377525927258042,88.5,0.05623576,0,1,0,0,0,-143.70594845971496,9.25312953528243,-221.45796694061036,-0.30282853314864017,-0.49989939471210126,-0.03474331403628205,-0.12810645135910995
2023-06-10 09:39:58.078849500,-0.34322412650817413,0.9094773966963337,0.13483831022500667,0.09802981688642295,-0.13440227935106358,-0.02972821229984655,88.25,0.20942618,0,1,0,0,0,-145.6556962319678,9.45667653687062,-220.08453143511838,-0.30182797424501123,-0.5060497659391918,-0.0001824119029358556,-0.13008481597923094
2023-06-10 09:39:58.578849500,-0.334809657060002,0.9191641426307056,0.13541945740905886,0.19504873104523676,-0.2710076732126977,-0.06256464625098895,88.0,0.3626166,0,1,0,0,0,-148.2096008628463,8.348909396514696,-222.99301751710883,-0.291562865855301,-0.5062994750743661,0.010422676850901773,-0.15211343401253524
2023-06-10 09:39:59.078849500,-0.29916714610073647,0.9481471407206108,0.12733889565949796,0.07261325522196957,-0.17972451445462614,-0.04155846759069343,87.75,0.3204526,0,1,0,0,0,-150.54269777903772,6.71954342064727,-225.56417183754596,-0.2812671754665713,-0.5154869171707318,0.005629192008332073,-0.15931961742253764
2023-06-10 09:39:59.578849500,-0.28569160521863285,0.957922299354058,0.12809856216353077,-0.07840431483177845,0.05691144522351898,-0.0005027024755378308,87.5,0.2782886,0,1,0,0,0,-151.14267688974167,6.116277696770713,-225.29721584079212,-0.28163598335536216,-0.5200287214976805,0.00748487537383854,-0.15409991929693412
2023-06-10 09:40:00.078849500,-0.3022756309247959,0.944225850619448,0.13245538783339816,-0.0719218775902593,0.1757353462473552,0.016059223601293957,87.25,0.1666972025,0,1,0,0,0,-150.07843413213863,6.752651239172813,-224.09745819594676,-0.28323005070444857,-0.5259438755294615,0.0033756496710432935,-0.1429942870545185
2023-06-10 09:40:00.578849500,-0.32005366814471586,0.9310141569848032,0.1287966707092317,0.03680359362244759,0.0666372906147851,0.0004996353523718911,87.0,0.055105805,0,1,0,0,0,-149.183210932571,7.4014678559758105,-224.34186031000488,-0.2783848996656266,-0.5321382622284412,-0.007577681224143307,-0.1396507683454858
2023-06-10 09:40:01.078849500,-0.31690626486656603,0.9333907019118928,0.12516829869813403,0.07246496266081866,-0.11730039686436722,-0.020057363584863305,86.75,0.0275529025,0,1,0,0,0,-149.71716690014856,7.183361121077051,-225.2897279767771,-0.273483174039529,-0.5349925486651751,-0.012128552464005356,-0.14160421809287188
2023-06-10 09:40:01.578849500,-0.30114116096168464,0.9413177840545507,0.14140820720613653,-0.006906641100938859,-0.17178479304609287,-0.020199877496464687,86.5,0.0,0,1,0,0,0,-150.8548323563084,6.608849722060371,-224.57979446001042,-0.27865362317458797,-0.5380928565251515,-0.0068807530410208186,-0.13109683404269692
2023-06-10 09:40:02.078849500,-0.2928434992215866,0.9395200269185241,0.17821571816538892,-0.0790283420123729,-0.07336550315880075,0.0019855483781689017,86.25,0.0,0,1,0,0,0,-151.0339844069716,6.607689595969623,-221.91923131568657,-0.2953878244314909,-0.5361450849104198,0.006134702517238047,-0.11197349132475808
2023-06-10 09:40:02.578849500,-0.29397957658465923,0.9306384665143077,0.2091947211122,-0.046693082521749696,0.03765993607058544,0.03149298584274165,86.0,0.0,0,1,0,0,0,-150.05873269040006,7.196782578740157,-219.6167310576531,-0.3106073028437926,-0.5311870987167475,0.012535354403655956,-0.09788773191512533
2023-06-10 09:40:03.078849500,-0.28674604582721613,0.9303062539976246,0.2093322108167128,0.04139840277541117,0.04984222416729539,0.049517831682310755,86.1,0.0,0,1,0,0,0,-149.04709382357257,7.668332004507001,-219.6185760338849,-0.3138570568050423,-0.5256964977338247,0.0049428028254154144,-0.09889303866281486
2023-06-10 09:40:03.578849500,-0.2603209056211777,0.9442746606279224,0.18273196648876433,0.0808111510225771,-0.008419509207226648,0.042200010050763875,86.2,0.0,0,1,0,0,0,-148.6874370412809,7.755877112323158,-221.32180714111024,-0.3085346896280464,-0.5206952337635244,-0.012199801566247032,-0.10965657681336943
2023-06-10 09:40:04.078849500,-0.2297191380852606,0.9602746716103289,0.15463364145350703,0.05130768488961815,-0.04239565249383984,0.011819720247013093,86.3,0.0172453335,0,1,0,0,0,-148.55599369161283,7.918318605380113,-222.73859224629012,-0.3050420147010019,-0.5150072702922454,-0.026976661476765276,-0.1198656103130088
